pricing_sk,product_id,seller_id,category,list_price,discount_pct,final_price,currency,effective_from,effective_to,is_current,change_reason
PR0014007,P104019,S1184,Fashion,296.06,0.0,296.06,USD,2024-05-08,2024-06-14,False,inventory_clearance
PR0014008,P104019,S1184,Fashion,329.91,0.0,329.91,USD,2024-06-15,2024-09-11,False,seasonal_sale
PR0014009,P104019,S1184,Fashion,340.83,0.25,255.62,USD,2024-09-12,2025-01-15,False,seasonal_sale
PR0014010,P104019,S1184,Fashion,326.82,0.0,326.82,USD,2025-01-16,,True,seasonal_sale
PR0014011,P104020,S1800,Books,47.44,0.0,47.44,USD,2024-02-02,2024-05-24,False,competitor_price_match
PR0014012,P104020,S1800,Books,45.73,0.0,45.73,USD,2024-05-25,2024-08-04,False,promotion
PR0014013,P104020,S1800,Books,50.58,0.0,50.58,USD,2024-08-05,2024-12-05,False,promotion
PR0014014,P104020,S1800,Books,46.64,0.0,46.64,USD,2024-12-06,,True,promotion
PR0014015,P104021,S1729,Toys,39.25,0.0,39.25,USD,2024-01-16,2024-02-27,False,inventory_clearance
PR0014016,P104021,S1729,Toys,35.44,0.0,35.44,USD,2024-02-28,2024-04-25,False,seasonal_sale
PR0014017,P104021,S1729,Toys,33.8,0.31,23.32,USD,2024-04-26,2024-08-19,False,promotion
PR0014018,P104021,S1729,Toys,38.71,0.0,38.71,USD,2024-08-20,,True,seasonal_sale
PR0014019,P104022,S1642,Fashion,36.24,0.0,36.24,USD,2024-02-09,2024-06-16,False,seasonal_sale
PR0014020,P104022,S1642,Fashion,32.88,0.0,32.88,USD,2024-06-17,2024-09-09,False,promotion
PR0014021,P104022,S1642,Fashion,34.27,0.0,34.27,USD,2024-09-10,2025-01-01,False,seasonal_sale
PR0014022,P104022,S1642,Fashion,31.69,0.0,31.69,USD,2025-01-02,,True,competitor_price_match
PR0014023,P104023,S1102,Grocery,16.28,0.0,16.28,USD,2024-02-14,2024-04-27,False,promotion
PR0014024,P104023,S1102,Grocery,18.73,0.26,13.86,USD,2024-04-28,2024-09-02,False,regular_update
PR0014025,P104023,S1102,Grocery,20.42,0.0,20.42,USD,2024-09-03,2024-12-08,False,seasonal_sale
PR0014026,P104023,S1102,Grocery,19.13,0.22,14.92,USD,2024-12-09,,True,inventory_clearance
PR0014027,P104024,S1543,Home & Kitchen,47.24,0.0,47.24,USD,2024-02-07,2024-03-25,False,competitor_price_match
PR0014028,P104024,S1543,Home & Kitchen,50.96,0.23,39.24,USD,2024-03-26,2024-06-10,False,seasonal_sale
PR0014029,P104024,S1543,Home & Kitchen,43.82,0.0,43.82,USD,2024-06-11,2024-07-26,False,promotion
PR0014030,P104024,S1543,Home & Kitchen,38.19,0.0,38.19,USD,2024-07-27,2024-09-15,False,promotion
PR0014031,P104024,S1543,Home & Kitchen,36.62,0.0,36.62,USD,2024-09-16,,True,inventory_clearance
PR0014032,P104025,S1704,Electronics,17.51,0.0,17.51,USD,2024-01-17,2024-02-29,False,regular_update
PR0014033,P104025,S1704,Electronics,18.89,0.0,18.89,USD,2024-03-01,2024-06-13,False,competitor_price_match
PR0014034,P104025,S1704,Electronics,19.67,0.17,16.33,USD,2024-06-14,2024-08-16,False,promotion
PR0014035,P104025,S1704,Electronics,21.78,0.24,16.55,USD,2024-08-17,,True,seasonal_sale
PR0014036,P104026,S1075,Toys,53.69,0.0,53.69,USD,2024-02-02,2024-05-26,False,inventory_clearance
PR0014037,P104026,S1075,Toys,59.32,0.0,59.32,USD,2024-05-27,2024-08-24,False,regular_update
PR0014038,P104026,S1075,Toys,55.07,0.0,55.07,USD,2024-08-25,2024-10-11,False,seasonal_sale
PR0014039,P104026,S1075,Toys,60.23,0.0,60.23,USD,2024-10-12,2024-12-07,False,competitor_price_match
PR0014040,P104026,S1075,Toys,63.14,0.0,63.14,USD,2024-12-08,,True,promotion
PR0014041,P104027,S1036,Electronics,36.69,0.0,36.69,USD,2024-01-14,2024-02-24,False,promotion
PR0014042,P104027,S1036,Electronics,34.06,0.0,34.06,USD,2024-02-25,2024-05-21,False,inventory_clearance
PR0014043,P104027,S1036,Electronics,29.8,0.26,22.05,USD,2024-05-22,,True,regular_update
PR0014044,P104028,S1634,Fashion,20.56,0.0,20.56,USD,2024-02-16,2024-04-20,False,inventory_clearance
PR0014045,P104028,S1634,Fashion,16.9,0.0,16.9,USD,2024-04-21,2024-08-20,False,seasonal_sale
PR0014046,P104028,S1634,Fashion,14.99,0.0,14.99,USD,2024-08-21,,True,inventory_clearance
PR0014047,P104029,S1325,Sports,24.23,0.0,24.23,USD,2024-02-25,2024-05-16,False,regular_update
PR0014048,P104029,S1325,Sports,24.03,0.18,19.7,USD,2024-05-17,2024-09-11,False,inventory_clearance
PR0014049,P104029,S1325,Sports,23.64,0.0,23.64,USD,2024-09-12,,True,regular_update
PR0014050,P104030,S1145,Grocery,32.24,0.24,24.5,USD,2024-01-03,2024-02-22,False,inventory_clearance
PR0014051,P104030,S1145,Grocery,27.53,0.27,20.1,USD,2024-02-23,,True,regular_update
PR0014052,P104031,S1570,Toys,19.92,0.0,19.92,USD,2024-01-28,2024-03-23,False,inventory_clearance
PR0014053,P104031,S1570,Toys,22.91,0.33,15.35,USD,2024-03-24,2024-05-15,False,inventory_clearance
PR0014054,P104031,S1570,Toys,20.77,0.0,20.77,USD,2024-05-16,2024-08-10,False,regular_update
PR0014055,P104031,S1570,Toys,21.95,0.0,21.95,USD,2024-08-11,,True,seasonal_sale
PR0014056,P104032,S1877,Fashion,6.45,0.0,6.45,USD,2024-02-19,2024-04-19,False,competitor_price_match
PR0014057,P104032,S1877,Fashion,7.34,0.24,5.58,USD,2024-04-20,,True,competitor_price_match
PR0014058,P104033,S1180,Fashion,32.73,0.0,32.73,USD,2024-02-24,2024-05-01,False,competitor_price_match
PR0014059,P104033,S1180,Fashion,34.52,0.0,34.52,USD,2024-05-02,2024-06-26,False,promotion
PR0014060,P104033,S1180,Fashion,37.63,0.13,32.74,USD,2024-06-27,2024-10-11,False,seasonal_sale
PR0014061,P104033,S1180,Fashion,35.24,0.0,35.24,USD,2024-10-12,,True,competitor_price_match
PR0014062,P104034,S1391,Books,6.64,0.0,6.64,USD,2024-01-11,2024-03-09,False,promotion
PR0014063,P104034,S1391,Books,7.3,0.0,7.3,USD,2024-03-10,2024-06-18,False,seasonal_sale
PR0014064,P104034,S1391,Books,7.97,0.0,7.97,USD,2024-06-19,,True,regular_update
PR0014065,P104035,S1836,Beauty,95.56,0.0,95.56,USD,2024-01-20,2024-05-04,False,regular_update
PR0014066,P104035,S1836,Beauty,107.23,0.0,107.23,USD,2024-05-05,,True,competitor_price_match
PR0014067,P104036,S1453,Beauty,48.23,0.0,48.23,USD,2024-01-19,2024-05-25,False,regular_update
PR0014068,P104036,S1453,Beauty,50.18,0.0,50.18,USD,2024-05-26,2024-09-15,False,regular_update
PR0014069,P104036,S1453,Beauty,49.07,0.0,49.07,USD,2024-09-16,,True,promotion
PR0014070,P104037,S1520,Sports,18.32,0.0,18.32,USD,2024-01-24,2024-04-06,False,promotion
PR0014071,P104037,S1520,Sports,17.23,0.0,17.23,USD,2024-04-07,2024-07-14,False,promotion
PR0014072,P104037,S1520,Sports,16.46,0.0,16.46,USD,2024-07-15,2024-09-29,False,seasonal_sale
PR0014073,P104037,S1520,Sports,16.06,0.0,16.06,USD,2024-09-30,,True,promotion
PR0014074,P104038,S1021,Books,183.96,0.0,183.96,USD,2024-02-21,2024-06-05,False,inventory_clearance
PR0014075,P104038,S1021,Books,211.38,0.0,211.38,USD,2024-06-06,2024-08-04,False,seasonal_sale
PR0014076,P104038,S1021,Books,248.37,0.34,163.92,USD,2024-08-05,2024-11-29,False,competitor_price_match
PR0014077,P104038,S1021,Books,232.84,0.0,232.84,USD,2024-11-30,,True,regular_update
PR0014078,P104039,S1386,Electronics,12.69,0.0,12.69,USD,2024-02-12,2024-04-21,False,regular_update
PR0014079,P104039,S1386,Electronics,13.74,0.0,13.74,USD,2024-04-22,,True,seasonal_sale
PR0014080,P104040,S1194,Books,10.67,0.0,10.67,USD,2024-01-11,2024-04-23,False,inventory_clearance
PR0014081,P104040,S1194,Books,10.18,0.0,10.18,USD,2024-04-24,2024-06-05,False,promotion
PR0014082,P104040,S1194,Books,8.92,0.0,8.92,USD,2024-06-06,,True,seasonal_sale
PR0014083,P104041,S1186,Grocery,28.73,0.0,28.73,USD,2024-02-02,2024-04-13,False,seasonal_sale
PR0014084,P104041,S1186,Grocery,32.19,0.33,21.57,USD,2024-04-14,,True,regular_update
PR0014085,P104042,S1758,Toys,18.36,0.0,18.36,USD,2024-02-15,2024-06-23,False,promotion
PR0014086,P104042,S1758,Toys,19.78,0.0,19.78,USD,2024-06-24,2024-09-13,False,inventory_clearance
PR0014087,P104042,S1758,Toys,20.7,0.34,13.66,USD,2024-09-14,,True,inventory_clearance
PR0014088,P104043,S1463,Toys,14.18,0.0,14.18,USD,2024-02-09,2024-05-31,False,promotion
PR0014089,P104043,S1463,Toys,15.0,0.0,15.0,USD,2024-06-01,2024-08-26,False,regular_update
PR0014090,P104043,S1463,Toys,15.84,0.23,12.2,USD,2024-08-27,2025-01-01,False,promotion
PR0014091,P104043,S1463,Toys,18.17,0.0,18.17,USD,2025-01-02,,True,seasonal_sale
PR0014092,P104044,S1367,Grocery,21.09,0.0,21.09,USD,2024-01-09,2024-03-22,False,competitor_price_match
PR0014093,P104044,S1367,Grocery,19.77,0.08,18.19,USD,2024-03-23,2024-07-08,False,inventory_clearance
PR0014094,P104044,S1367,Grocery,16.79,0.0,16.79,USD,2024-07-09,2024-09-07,False,regular_update
PR0014095,P104044,S1367,Grocery,16.95,0.17,14.07,USD,2024-09-08,,True,promotion
PR0014096,P104045,S1408,Fashion,6.56,0.26,4.85,USD,2024-02-04,2024-05-12,False,seasonal_sale
PR0014097,P104045,S1408,Fashion,5.53,0.0,5.53,USD,2024-05-13,2024-08-26,False,competitor_price_match
PR0014098,P104045,S1408,Fashion,5.43,0.0,5.43,USD,2024-08-27,,True,seasonal_sale
PR0014099,P104046,S1028,Home & Kitchen,99.17,0.0,99.17,USD,2024-01-18,2024-05-14,False,regular_update
PR0014100,P104046,S1028,Home & Kitchen,107.9,0.0,107.9,USD,2024-05-15,2024-07-19,False,seasonal_sale
PR0014101,P104046,S1028,Home & Kitchen,122.25,0.0,122.25,USD,2024-07-20,,True,inventory_clearance
PR0014102,P104047,S1119,Fashion,24.76,0.0,24.76,USD,2024-01-04,2024-02-24,False,inventory_clearance
PR0014103,P104047,S1119,Fashion,28.68,0.0,28.68,USD,2024-02-25,2024-05-12,False,inventory_clearance
PR0014104,P104047,S1119,Fashion,26.96,0.0,26.96,USD,2024-05-13,,True,seasonal_sale
PR0014105,P104048,S1155,Books,41.67,0.23,32.09,USD,2024-02-25,2024-06-13,False,promotion
PR0014106,P104048,S1155,Books,41.7,0.0,41.7,USD,2024-06-14,2024-09-26,False,inventory_clearance
PR0014107,P104048,S1155,Books,35.55,0.0,35.55,USD,2024-09-27,2025-01-15,False,promotion
PR0014108,P104048,S1155,Books,36.42,0.0,36.42,USD,2025-01-16,,True,regular_update
PR0014109,P104049,S1595,Books,32.93,0.0,32.93,USD,2024-02-18,2024-05-01,False,inventory_clearance
PR0014110,P104049,S1595,Books,32.28,0.0,32.28,USD,2024-05-02,2024-06-13,False,regular_update
PR0014111,P104049,S1595,Books,30.21,0.0,30.21,USD,2024-06-14,,True,regular_update
PR0014112,P104050,S1684,Beauty,10.0,0.19,8.1,USD,2024-01-10,2024-04-20,False,regular_update
PR0014113,P104050,S1684,Beauty,9.67,0.0,9.67,USD,2024-04-21,2024-07-05,False,regular_update
PR0014114,P104050,S1684,Beauty,9.98,0.0,9.98,USD,2024-07-06,,True,inventory_clearance
PR0014115,P104051,S1303,Toys,22.89,0.0,22.89,USD,2024-01-25,2024-03-29,False,competitor_price_match
PR0014116,P104051,S1303,Toys,21.44,0.0,21.44,USD,2024-03-30,,True,competitor_price_match
PR0014117,P104052,S1343,Electronics,16.21,0.0,16.21,USD,2024-01-24,2024-04-02,False,competitor_price_match
PR0014118,P104052,S1343,Electronics,15.96,0.29,11.33,USD,2024-04-03,2024-07-17,False,regular_update
PR0014119,P104052,S1343,Electronics,18.03,0.0,18.03,USD,2024-07-18,2024-11-20,False,competitor_price_match
PR0014120,P104052,S1343,Electronics,20.87,0.0,20.87,USD,2024-11-21,2025-02-27,False,seasonal_sale
PR0014121,P104052,S1343,Electronics,22.81,0.0,22.81,USD,2025-02-28,,True,competitor_price_match
PR0014122,P104053,S1199,Electronics,7.64,0.0,7.64,USD,2024-01-09,2024-03-03,False,competitor_price_match
PR0014123,P104053,S1199,Electronics,7.73,0.0,7.73,USD,2024-03-04,2024-06-06,False,inventory_clearance
PR0014124,P104053,S1199,Electronics,7.99,0.0,7.99,USD,2024-06-07,,True,seasonal_sale
PR0014125,P104054,S1778,Home & Kitchen,20.76,0.0,20.76,USD,2024-01-26,2024-03-30,False,regular_update
PR0014126,P104054,S1778,Home & Kitchen,22.16,0.26,16.4,USD,2024-03-31,2024-05-14,False,promotion
PR0014127,P104054,S1778,Home & Kitchen,18.26,0.0,18.26,USD,2024-05-15,,True,inventory_clearance
PR0014128,P104055,S1872,Electronics,13.32,0.0,13.32,USD,2024-01-07,2024-05-12,False,regular_update
PR0014129,P104055,S1872,Electronics,13.0,0.0,13.0,USD,2024-05-13,2024-08-29,False,seasonal_sale
PR0014130,P104055,S1872,Electronics,14.8,0.1,13.32,USD,2024-08-30,,True,regular_update
PR0014131,P104056,S1181,Fashion,79.65,0.0,79.65,USD,2024-02-26,2024-04-07,False,seasonal_sale
PR0014132,P104056,S1181,Fashion,76.52,0.0,76.52,USD,2024-04-08,,True,competitor_price_match
PR0014133,P104057,S1767,Home & Kitchen,59.84,0.0,59.84,USD,2024-01-17,2024-02-26,False,seasonal_sale
PR0014134,P104057,S1767,Home & Kitchen,66.72,0.0,66.72,USD,2024-02-27,2024-05-31,False,competitor_price_match
PR0014135,P104057,S1767,Home & Kitchen,59.55,0.0,59.55,USD,2024-06-01,2024-07-11,False,inventory_clearance
PR0014136,P104057,S1767,Home & Kitchen,60.96,0.0,60.96,USD,2024-07-12,,True,regular_update
PR0014137,P104058,S1890,Home & Kitchen,27.1,0.31,18.7,USD,2024-02-07,2024-06-15,False,seasonal_sale
PR0014138,P104058,S1890,Home & Kitchen,24.2,0.0,24.2,USD,2024-06-16,2024-10-02,False,inventory_clearance
PR0014139,P104058,S1890,Home & Kitchen,21.37,0.0,21.37,USD,2024-10-03,2024-12-24,False,promotion
PR0014140,P104058,S1890,Home & Kitchen,18.87,0.0,18.87,USD,2024-12-25,,True,promotion
PR0014141,P104059,S1305,Toys,22.77,0.0,22.77,USD,2024-02-14,2024-05-10,False,promotion
PR0014142,P104059,S1305,Toys,22.92,0.0,22.92,USD,2024-05-11,2024-07-26,False,inventory_clearance
PR0014143,P104059,S1305,Toys,21.91,0.07,20.38,USD,2024-07-27,2024-10-25,False,competitor_price_match
PR0014144,P104059,S1305,Toys,23.17,0.0,23.17,USD,2024-10-26,,True,promotion
PR0014145,P104060,S1334,Home & Kitchen,17.33,0.0,17.33,USD,2024-02-29,2024-05-24,False,promotion
PR0014146,P104060,S1334,Home & Kitchen,15.78,0.0,15.78,USD,2024-05-25,,True,seasonal_sale
PR0014147,P104061,S1768,Electronics,7.97,0.0,7.97,USD,2024-01-09,2024-03-26,False,promotion
PR0014148,P104061,S1768,Electronics,7.32,0.0,7.32,USD,2024-03-27,,True,seasonal_sale
PR0014149,P104062,S1583,Electronics,14.55,0.23,11.2,USD,2024-01-05,2024-02-23,False,promotion
PR0014150,P104062,S1583,Electronics,14.5,0.0,14.5,USD,2024-02-24,2024-03-30,False,promotion
PR0014151,P104062,S1583,Electronics,15.67,0.35,10.19,USD,2024-03-31,2024-05-31,False,regular_update
PR0014152,P104062,S1583,Electronics,16.52,0.0,16.52,USD,2024-06-01,2024-08-06,False,competitor_price_match
PR0014153,P104062,S1583,Electronics,14.15,0.1,12.74,USD,2024-08-07,,True,seasonal_sale
PR0014154,P104063,S1491,Grocery,26.61,0.0,26.61,USD,2024-01-19,2024-04-09,False,seasonal_sale
PR0014155,P104063,S1491,Grocery,28.33,0.0,28.33,USD,2024-04-10,2024-05-28,False,promotion
PR0014156,P104063,S1491,Grocery,28.41,0.0,28.41,USD,2024-05-29,,True,regular_update
PR0014157,P104064,S1397,Books,77.34,0.0,77.34,USD,2024-02-12,2024-04-13,False,seasonal_sale
PR0014158,P104064,S1397,Books,65.93,0.0,65.93,USD,2024-04-14,2024-05-24,False,promotion
PR0014159,P104064,S1397,Books,77.56,0.0,77.56,USD,2024-05-25,,True,seasonal_sale
PR0014160,P104065,S1793,Sports,18.58,0.0,18.58,USD,2024-01-20,2024-05-02,False,seasonal_sale
PR0014161,P104065,S1793,Sports,17.98,0.0,17.98,USD,2024-05-03,2024-08-10,False,inventory_clearance
PR0014162,P104065,S1793,Sports,20.01,0.0,20.01,USD,2024-08-11,2024-09-23,False,promotion
PR0014163,P104065,S1793,Sports,17.78,0.0,17.78,USD,2024-09-24,2024-11-20,False,regular_update
PR0014164,P104065,S1793,Sports,15.87,0.23,12.22,USD,2024-11-21,,True,inventory_clearance
PR0014165,P104066,S1674,Toys,34.84,0.0,34.84,USD,2024-01-19,2024-03-01,False,competitor_price_match
PR0014166,P104066,S1674,Toys,36.75,0.0,36.75,USD,2024-03-02,,True,inventory_clearance
PR0014167,P104067,S1446,Home & Kitchen,6.09,0.0,6.09,USD,2024-01-14,2024-03-03,False,competitor_price_match
PR0014168,P104067,S1446,Home & Kitchen,6.29,0.0,6.29,USD,2024-03-04,2024-04-30,False,promotion
PR0014169,P104067,S1446,Home & Kitchen,5.45,0.0,5.45,USD,2024-05-01,,True,regular_update
PR0014170,P104068,S1017,Fashion,15.96,0.11,14.2,USD,2024-01-05,2024-04-14,False,inventory_clearance
PR0014171,P104068,S1017,Fashion,15.13,0.1,13.62,USD,2024-04-15,2024-08-10,False,seasonal_sale
PR0014172,P104068,S1017,Fashion,14.93,0.0,14.93,USD,2024-08-11,2024-10-07,False,promotion
PR0014173,P104068,S1017,Fashion,13.06,0.0,13.06,USD,2024-10-08,,True,competitor_price_match
PR0014174,P104069,S1626,Home & Kitchen,7.94,0.0,7.94,USD,2024-01-29,2024-03-28,False,promotion
PR0014175,P104069,S1626,Home & Kitchen,9.13,0.0,9.13,USD,2024-03-29,2024-05-14,False,inventory_clearance
PR0014176,P104069,S1626,Home & Kitchen,8.66,0.0,8.66,USD,2024-05-15,,True,competitor_price_match
PR0014177,P104070,S1497,Beauty,23.64,0.0,23.64,USD,2024-02-23,2024-06-26,False,seasonal_sale
PR0014178,P104070,S1497,Beauty,26.23,0.0,26.23,USD,2024-06-27,2024-10-13,False,promotion
PR0014179,P104070,S1497,Beauty,24.78,0.0,24.78,USD,2024-10-14,2025-02-10,False,inventory_clearance
PR0014180,P104070,S1497,Beauty,23.39,0.0,23.39,USD,2025-02-11,,True,competitor_price_match
PR0014181,P104071,S1457,Home & Kitchen,39.76,0.0,39.76,USD,2024-02-21,2024-05-30,False,inventory_clearance
PR0014182,P104071,S1457,Home & Kitchen,42.86,0.0,42.86,USD,2024-05-31,2024-07-17,False,seasonal_sale
PR0014183,P104071,S1457,Home & Kitchen,46.5,0.0,46.5,USD,2024-07-18,,True,competitor_price_match
PR0014184,P104072,S1627,Toys,29.72,0.0,29.72,USD,2024-02-25,2024-05-26,False,promotion
PR0014185,P104072,S1627,Toys,25.04,0.0,25.04,USD,2024-05-27,2024-08-05,False,promotion
PR0014186,P104072,S1627,Toys,23.06,0.27,16.83,USD,2024-08-06,2024-11-08,False,competitor_price_match
PR0014187,P104072,S1627,Toys,22.87,0.0,22.87,USD,2024-11-09,,True,promotion
PR0014188,P104073,S1203,Home & Kitchen,15.99,0.0,15.99,USD,2024-01-26,2024-04-11,False,competitor_price_match
PR0014189,P104073,S1203,Home & Kitchen,14.79,0.0,14.79,USD,2024-04-12,,True,inventory_clearance
PR0014190,P104074,S1432,Electronics,23.51,0.0,23.51,USD,2024-01-10,2024-05-13,False,regular_update
PR0014191,P104074,S1432,Electronics,26.12,0.0,26.12,USD,2024-05-14,2024-09-02,False,inventory_clearance
PR0014192,P104074,S1432,Electronics,24.12,0.0,24.12,USD,2024-09-03,,True,promotion
PR0014193,P104075,S1063,Electronics,26.35,0.0,26.35,USD,2024-02-15,2024-05-20,False,competitor_price_match
PR0014194,P104075,S1063,Electronics,21.82,0.0,21.82,USD,2024-05-21,2024-07-15,False,promotion
PR0014195,P104075,S1063,Electronics,20.31,0.0,20.31,USD,2024-07-16,2024-09-18,False,seasonal_sale
PR0014196,P104075,S1063,Electronics,16.85,0.0,16.85,USD,2024-09-19,2025-01-15,False,inventory_clearance
PR0014197,P104075,S1063,Electronics,16.38,0.0,16.38,USD,2025-01-16,,True,promotion
PR0014198,P104076,S1552,Books,30.75,0.0,30.75,USD,2024-01-19,2024-03-26,False,seasonal_sale
PR0014199,P104076,S1552,Books,34.34,0.0,34.34,USD,2024-03-27,2024-07-25,False,promotion
PR0014200,P104076,S1552,Books,37.64,0.0,37.64,USD,2024-07-26,,True,competitor_price_match
PR0014201,P104077,S1893,Beauty,40.21,0.25,30.16,USD,2024-01-01,2024-02-06,False,competitor_price_match
PR0014202,P104077,S1893,Beauty,34.11,0.0,34.11,USD,2024-02-07,2024-06-04,False,competitor_price_match
PR0014203,P104077,S1893,Beauty,36.0,0.0,36.0,USD,2024-06-05,,True,inventory_clearance
PR0014204,P104078,S1334,Electronics,18.37,0.0,18.37,USD,2024-01-27,2024-05-05,False,promotion
PR0014205,P104078,S1334,Electronics,15.93,0.0,15.93,USD,2024-05-06,2024-07-15,False,regular_update
PR0014206,P104078,S1334,Electronics,15.96,0.06,15.0,USD,2024-07-16,,True,competitor_price_match
PR0014207,P104079,S1563,Sports,41.51,0.0,41.51,USD,2024-01-13,2024-04-20,False,regular_update
PR0014208,P104079,S1563,Sports,38.62,0.0,38.62,USD,2024-04-21,2024-08-26,False,regular_update
PR0014209,P104079,S1563,Sports,43.71,0.08,40.21,USD,2024-08-27,2024-11-10,False,competitor_price_match
PR0014210,P104079,S1563,Sports,40.46,0.0,40.46,USD,2024-11-11,,True,competitor_price_match
PR0014211,P104080,S1427,Books,16.79,0.0,16.79,USD,2024-01-03,2024-04-14,False,competitor_price_match
PR0014212,P104080,S1427,Books,15.64,0.0,15.64,USD,2024-04-15,2024-07-25,False,inventory_clearance
PR0014213,P104080,S1427,Books,14.58,0.0,14.58,USD,2024-07-26,2024-11-18,False,inventory_clearance
PR0014214,P104080,S1427,Books,12.4,0.0,12.4,USD,2024-11-19,,True,seasonal_sale
PR0014215,P104081,S1061,Fashion,13.11,0.0,13.11,USD,2024-02-03,2024-04-19,False,regular_update
PR0014216,P104081,S1061,Fashion,13.52,0.23,10.41,USD,2024-04-20,,True,regular_update
PR0014217,P104082,S1167,Toys,17.8,0.0,17.8,USD,2024-01-28,2024-05-16,False,inventory_clearance
PR0014218,P104082,S1167,Toys,15.45,0.0,15.45,USD,2024-05-17,2024-09-07,False,promotion
PR0014219,P104082,S1167,Toys,17.93,0.0,17.93,USD,2024-09-08,2024-12-10,False,seasonal_sale
PR0014220,P104082,S1167,Toys,15.49,0.0,15.49,USD,2024-12-11,,True,seasonal_sale
PR0014221,P104083,S1864,Toys,7.84,0.0,7.84,USD,2024-02-27,2024-06-28,False,promotion
PR0014222,P104083,S1864,Toys,8.05,0.0,8.05,USD,2024-06-29,2024-09-07,False,inventory_clearance
PR0014223,P104083,S1864,Toys,7.98,0.0,7.98,USD,2024-09-08,2024-11-03,False,seasonal_sale
PR0014224,P104083,S1864,Toys,7.19,0.0,7.19,USD,2024-11-04,,True,seasonal_sale
PR0014225,P104084,S1689,Beauty,36.32,0.0,36.32,USD,2024-02-20,2024-06-08,False,competitor_price_match
PR0014226,P104084,S1689,Beauty,30.59,0.0,30.59,USD,2024-06-09,2024-10-12,False,seasonal_sale
PR0014227,P104084,S1689,Beauty,26.82,0.0,26.82,USD,2024-10-13,,True,seasonal_sale
PR0014228,P104085,S1085,Beauty,35.99,0.0,35.99,USD,2024-01-02,2024-02-21,False,inventory_clearance
PR0014229,P104085,S1085,Beauty,32.86,0.0,32.86,USD,2024-02-22,,True,regular_update
PR0014230,P104086,S1830,Books,80.73,0.0,80.73,USD,2024-01-11,2024-03-30,False,seasonal_sale
PR0014231,P104086,S1830,Books,89.54,0.0,89.54,USD,2024-03-31,,True,promotion
PR0014232,P104087,S1253,Fashion,15.92,0.0,15.92,USD,2024-02-13,2024-06-12,False,competitor_price_match
PR0014233,P104087,S1253,Fashion,13.63,0.0,13.63,USD,2024-06-13,2024-09-12,False,competitor_price_match
PR0014234,P104087,S1253,Fashion,14.08,0.16,11.83,USD,2024-09-13,2025-01-13,False,seasonal_sale
