product_id,product_name,category,subcategory,brand,seller_id,launch_date,base_price,warehouse_id,is_active,weight_kg,product_rating_initial
P101707,CloudNine Cleaning Item 01707,Home & Kitchen,Cleaning,Astra,S1245,2024-11-13,53.35,WH-EU-02,True,4.25,2.76
P101708,PureGlow Yoga Item 01708,Sports,Yoga,Zenith,S1068,2023-01-13,32.96,WH-EU-03,True,3.41,2.52
P101709,FreshMart Organic Item 01709,Grocery,Organic,NovaTech,S1377,2023-09-11,16.46,WH-NA-03,True,1.82,4.37
P101710,FitPeak Decor Item 01710,Home & Kitchen,Decor,BookNest,S1461,2024-03-21,139.99,WH-EU-02,True,1.18,4.35
P101711,FreshMart Outdoor Item 01711,Sports,Outdoor,Astra,S1473,2024-12-28,53.0,WH-NA-01,True,1.47,4.1
P101712,BookNest Cleaning Item 01712,Home & Kitchen,Cleaning,FitPeak,S1763,2025-03-03,23.48,WH-AP-01,True,2.31,3.61
P101713,Astra Fragrance Item 01713,Beauty,Fragrance,Astra,S1256,2023-01-09,22.96,WH-NA-04,True,9.69,4.26
P101714,Zenith Shoes Item 01714,Fashion,Shoes,CloudNine,S1475,2024-07-03,107.83,WH-AP-04,True,3.3,4.57
P101715,NovaTech Snacks Item 01715,Grocery,Snacks,FreshMart,S1672,2024-08-25,21.71,WH-EU-04,True,5.26,4.37
P101716,Toyverse Beverages Item 01716,Grocery,Beverages,PureGlow,S1861,2024-03-19,27.01,WH-EU-02,True,1.52,4.9
P101717,EcoLine Men Clothing Item 01717,Fashion,Men Clothing,NovaTech,S1181,2024-10-13,61.59,WH-ME-02,True,3.25,4.42
P101718,CloudNine Decor Item 01718,Home & Kitchen,Decor,BookNest,S1172,2023-01-23,21.31,WH-NA-03,True,4.51,3.45
P101719,HomePro Cameras Item 01719,Electronics,Cameras,Toyverse,S1366,2024-08-21,6.53,WH-EU-02,True,10.64,3.77
P101720,Zenith Skincare Item 01720,Beauty,Skincare,FreshMart,S1221,2024-03-04,21.76,WH-AP-03,False,2.06,3.86
P101721,Zenith Wearables Item 01721,Electronics,Wearables,Zenith,S1733,2024-06-27,7.5,WH-NA-04,True,1.13,3.24
P101722,Toyverse Dolls Item 01722,Toys,Dolls,Astra,S1612,2025-03-24,42.21,WH-NA-01,True,2.03,4.64
P101723,UrbanWear Headphones Item 01723,Electronics,Headphones,UrbanWear,S1383,2024-03-03,12.83,WH-EU-04,False,1.53,3.88
P101724,Astra Skincare Item 01724,Beauty,Skincare,BookNest,S1028,2024-04-09,5.52,WH-NA-01,True,3.2,4.69
P101725,Zenith Education Item 01725,Books,Education,Zenith,S1064,2023-12-23,191.38,WH-EU-04,True,1.26,4.65
P101726,CloudNine Storage Item 01726,Home & Kitchen,Storage,HomePro,S1045,2025-01-25,34.05,WH-AP-02,True,7.99,3.91
P101727,FitPeak Furniture Item 01727,Home & Kitchen,Furniture,FreshMart,S1641,2023-02-01,9.62,WH-EU-03,True,0.85,4.68
P101728,BookNest Tools Item 01728,Beauty,Tools,BookNest,S1123,2024-02-17,37.58,WH-EU-04,True,3.32,4.83
P101729,FitPeak Skincare Item 01729,Beauty,Skincare,FitPeak,S1177,2023-07-04,64.84,WH-NA-01,True,3.37,2.84
P101730,Astra Dolls Item 01730,Toys,Dolls,BookNest,S1217,2023-06-16,17.33,WH-AP-03,True,0.95,2.56
P101731,Zenith Skincare Item 01731,Beauty,Skincare,PureGlow,S1665,2024-12-26,7.41,WH-LA-04,True,1.2,3.95
P101732,NovaTech Fiction Item 01732,Books,Fiction,UrbanWear,S1420,2023-01-16,8.74,WH-ME-02,True,7.46,4.9
P101733,CloudNine Snacks Item 01733,Grocery,Snacks,FreshMart,S1810,2023-06-18,79.89,WH-LA-03,True,1.89,3.55
P101734,NovaTech Shoes Item 01734,Fashion,Shoes,EcoLine,S1332,2023-01-28,6.91,WH-AP-01,True,2.3,3.68
P101735,HomePro Shoes Item 01735,Fashion,Shoes,Zenith,S1779,2023-06-16,31.73,WH-ME-03,True,2.44,3.92
P101736,FitPeak Snacks Item 01736,Grocery,Snacks,Astra,S1623,2025-03-30,39.21,WH-LA-03,True,2.19,4.33
P101737,FreshMart Organic Item 01737,Grocery,Organic,Zenith,S1759,2023-01-17,36.35,WH-EU-04,True,4.42,3.97
P101738,Astra Laptops Item 01738,Electronics,Laptops,EcoLine,S1777,2023-01-23,45.28,WH-NA-04,True,1.0,4.32
P101739,CloudNine Outdoor Item 01739,Sports,Outdoor,BookNest,S1775,2023-03-25,18.16,WH-EU-04,True,7.0,3.99
P101740,HomePro Cookware Item 01740,Home & Kitchen,Cookware,FitPeak,S1510,2025-02-14,20.48,WH-ME-02,True,1.19,3.11
P101741,BookNest Makeup Item 01741,Beauty,Makeup,UrbanWear,S1657,2024-12-06,19.76,WH-NA-02,True,2.8,4.7
P101742,Toyverse Tools Item 01742,Beauty,Tools,CloudNine,S1898,2024-05-30,15.75,WH-ME-03,True,3.34,2.91
P101743,FitPeak Shoes Item 01743,Fashion,Shoes,Zenith,S1805,2023-06-11,92.51,WH-NA-02,True,5.78,4.15
P101744,Astra Dolls Item 01744,Toys,Dolls,UrbanWear,S1867,2024-01-05,56.65,WH-ME-03,True,1.23,2.59
P101745,UrbanWear Education Item 01745,Books,Education,FreshMart,S1055,2025-01-20,12.63,WH-EU-04,True,1.47,3.32
P101746,BookNest Tools Item 01746,Beauty,Tools,FreshMart,S1329,2024-03-20,41.21,WH-EU-02,True,1.72,2.94
P101747,NovaTech Snacks Item 01747,Grocery,Snacks,Toyverse,S1071,2024-01-24,8.6,WH-EU-03,True,6.23,4.5
P101748,UrbanWear Laptops Item 01748,Electronics,Laptops,HomePro,S1093,2024-10-12,23.48,WH-EU-02,True,5.48,3.48
P101749,FreshMart Makeup Item 01749,Beauty,Makeup,NovaTech,S1436,2025-02-14,16.96,WH-AP-03,True,2.74,2.55
P101750,CloudNine Outdoor Item 01750,Sports,Outdoor,UrbanWear,S1250,2023-05-29,18.47,WH-AP-02,True,3.33,4.02
P101751,UrbanWear Accessories Item 01751,Fashion,Accessories,PureGlow,S1292,2024-03-24,108.61,WH-LA-03,True,4.27,3.21
P101752,PureGlow Beverages Item 01752,Grocery,Beverages,Toyverse,S1081,2024-03-05,15.47,WH-ME-04,True,2.5,4.26
P101753,HomePro Action Figures Item 01753,Toys,Action Figures,Toyverse,S1451,2023-03-22,41.0,WH-AP-02,True,1.46,3.71
P101754,Toyverse Board Games Item 01754,Toys,Board Games,Astra,S1780,2024-01-09,14.64,WH-AP-01,True,10.79,4.72
P101755,PureGlow STEM Toys Item 01755,Toys,STEM Toys,EcoLine,S1550,2023-07-08,47.64,WH-EU-01,True,0.81,3.01
P101756,BookNest Shoes Item 01756,Fashion,Shoes,Toyverse,S1313,2024-10-04,24.59,WH-AP-03,True,3.81,4.17
P101757,FreshMart Team Sports Item 01757,Sports,Team Sports,EcoLine,S1492,2023-02-28,9.35,WH-NA-03,True,3.95,4.47
P101758,CloudNine Education Item 01758,Books,Education,Toyverse,S1200,2023-07-22,53.26,WH-EU-01,True,1.62,4.18
P101759,Astra Skincare Item 01759,Beauty,Skincare,FreshMart,S1747,2023-03-11,51.53,WH-ME-04,True,6.17,3.99
P101760,BookNest Organic Item 01760,Grocery,Organic,BookNest,S1760,2023-08-31,16.66,WH-ME-04,True,2.88,3.99
P101761,PureGlow Action Figures Item 01761,Toys,Action Figures,Zenith,S1602,2025-03-13,63.42,WH-NA-03,True,4.14,4.87
P101762,NovaTech STEM Toys Item 01762,Toys,STEM Toys,BookNest,S1579,2023-04-27,11.4,WH-EU-02,True,3.36,3.74
P101763,PureGlow Fragrance Item 01763,Beauty,Fragrance,CloudNine,S1356,2024-06-20,32.87,WH-LA-01,True,1.33,4.63
P101764,CloudNine Pantry Item 01764,Grocery,Pantry,Astra,S1666,2024-02-09,7.65,WH-AP-01,True,2.78,3.87
P101765,UrbanWear Board Games Item 01765,Toys,Board Games,Toyverse,S1035,2024-06-10,5.53,WH-ME-04,True,5.98,3.68
P101766,PureGlow Laptops Item 01766,Electronics,Laptops,EcoLine,S1466,2023-08-10,18.16,WH-EU-01,True,4.14,4.19
P101767,EcoLine Outdoor Item 01767,Sports,Outdoor,EcoLine,S1678,2024-06-09,23.47,WH-EU-02,True,8.07,3.2
P101768,NovaTech Smartphones Item 01768,Electronics,Smartphones,Zenith,S1728,2023-02-05,92.28,WH-AP-01,True,3.55,4.87
P101769,NovaTech Puzzles Item 01769,Toys,Puzzles,FreshMart,S1193,2023-01-17,13.93,WH-AP-02,True,1.95,2.99
P101770,PureGlow Bags Item 01770,Fashion,Bags,CloudNine,S1309,2024-07-21,37.71,WH-LA-01,True,0.86,4.06
P101771,PureGlow Puzzles Item 01771,Toys,Puzzles,CloudNine,S1421,2024-06-05,7.28,WH-NA-03,True,3.93,4.58
P101772,FitPeak Decor Item 01772,Home & Kitchen,Decor,HomePro,S1275,2024-05-07,34.99,WH-EU-03,True,2.32,3.47
P101773,Astra Dolls Item 01773,Toys,Dolls,HomePro,S1835,2023-06-21,31.69,WH-AP-04,True,11.17,3.09
P101774,NovaTech Smartphones Item 01774,Electronics,Smartphones,CloudNine,S1427,2023-06-07,12.36,WH-LA-01,True,4.59,3.7
P101775,CloudNine Dolls Item 01775,Toys,Dolls,BookNest,S1174,2023-11-26,5.94,WH-EU-02,True,3.13,3.28
P101776,CloudNine Education Item 01776,Books,Education,HomePro,S1202,2023-06-29,170.63,WH-AP-04,True,3.4,3.53
P101777,NovaTech Accessories Item 01777,Fashion,Accessories,Toyverse,S1580,2023-12-23,3.74,WH-EU-03,True,1.29,3.58
P101778,Astra Women Clothing Item 01778,Fashion,Women Clothing,CloudNine,S1187,2024-04-10,15.49,WH-EU-03,True,4.72,2.65
P101779,Toyverse Team Sports Item 01779,Sports,Team Sports,Zenith,S1639,2025-02-21,29.08,WH-NA-04,True,1.42,3.31
P101780,PureGlow Men Clothing Item 01780,Fashion,Men Clothing,NovaTech,S1386,2023-04-16,36.95,WH-NA-04,True,1.7,3.14
P101781,FitPeak Fitness Item 01781,Sports,Fitness,Astra,S1599,2023-04-03,7.11,WH-EU-04,True,7.72,3.0
P101782,Zenith Organic Item 01782,Grocery,Organic,NovaTech,S1009,2024-04-03,76.44,WH-NA-02,False,5.44,4.87
P101783,Zenith Fitness Item 01783,Sports,Fitness,EcoLine,S1808,2023-05-02,17.13,WH-NA-02,True,3.62,2.7
P101784,FreshMart Storage Item 01784,Home & Kitchen,Storage,Astra,S1384,2023-11-27,15.46,WH-LA-04,False,5.55,3.49
P101785,Toyverse Team Sports Item 01785,Sports,Team Sports,FitPeak,S1618,2024-01-24,19.17,WH-AP-02,True,4.37,2.87
P101786,Zenith Business Item 01786,Books,Business,FitPeak,S1322,2024-11-08,19.64,WH-EU-04,True,1.74,3.12
P101787,BookNest Comics Item 01787,Books,Comics,EcoLine,S1058,2024-02-24,9.69,WH-ME-04,True,4.13,3.64
P101788,Astra Fiction Item 01788,Books,Fiction,Toyverse,S1891,2024-02-24,23.04,WH-AP-01,True,4.89,3.25
P101789,EcoLine Men Clothing Item 01789,Fashion,Men Clothing,NovaTech,S1889,2023-10-23,29.28,WH-LA-01,True,2.91,4.5
P101790,FitPeak Outdoor Item 01790,Sports,Outdoor,Toyverse,S1633,2024-09-18,11.18,WH-AP-04,True,2.37,3.4
P101791,Astra Board Games Item 01791,Toys,Board Games,Zenith,S1832,2024-01-06,60.05,WH-ME-03,True,3.41,2.84
P101792,Astra Cameras Item 01792,Electronics,Cameras,CloudNine,S1333,2024-05-04,7.36,WH-AP-03,True,3.0,4.67
P101793,Toyverse Tools Item 01793,Beauty,Tools,BookNest,S1756,2023-03-03,7.98,WH-LA-04,True,2.9,4.9
P101794,BookNest Furniture Item 01794,Home & Kitchen,Furniture,Toyverse,S1674,2025-04-26,4.62,WH-NA-04,True,2.64,4.73
P101795,EcoLine Dolls Item 01795,Toys,Dolls,UrbanWear,S1729,2023-01-13,57.59,WH-EU-01,False,2.43,3.92
P101796,Toyverse Laptops Item 01796,Electronics,Laptops,NovaTech,S1308,2023-07-12,48.39,WH-LA-02,True,3.07,2.98
P101797,Toyverse Beverages Item 01797,Grocery,Beverages,NovaTech,S1493,2024-12-23,16.36,WH-LA-02,True,4.53,4.02
P101798,UrbanWear Makeup Item 01798,Beauty,Makeup,HomePro,S1771,2024-05-26,39.89,WH-NA-03,True,1.93,4.86
P101799,CloudNine Cleaning Item 01799,Home & Kitchen,Cleaning,Astra,S1164,2025-03-17,36.12,WH-ME-03,True,2.29,2.92
P101800,UrbanWear Dolls Item 01800,Toys,Dolls,CloudNine,S1263,2024-06-13,17.47,WH-AP-04,True,5.3,3.99
P101801,FreshMart Storage Item 01801,Home & Kitchen,Storage,Zenith,S1742,2024-01-17,26.81,WH-AP-04,True,4.86,4.65
P101802,UrbanWear Furniture Item 01802,Home & Kitchen,Furniture,EcoLine,S1784,2025-02-28,45.41,WH-LA-04,True,0.83,3.25
P101803,BookNest Furniture Item 01803,Home & Kitchen,Furniture,CloudNine,S1760,2024-03-25,39.77,WH-AP-01,True,3.39,2.61
P101804,UrbanWear Board Games Item 01804,Toys,Board Games,PureGlow,S1118,2025-02-20,20.6,WH-ME-02,True,2.56,3.04
P101805,NovaTech Cookware Item 01805,Home & Kitchen,Cookware,FitPeak,S1758,2024-02-23,19.65,WH-LA-03,True,6.59,3.48
P101806,EcoLine Skincare Item 01806,Beauty,Skincare,FitPeak,S1130,2024-05-02,8.07,WH-ME-03,True,3.0,4.35
P101807,CloudNine Puzzles Item 01807,Toys,Puzzles,Astra,S1318,2024-12-16,18.82,WH-NA-02,True,1.87,4.25
P101808,BookNest Fragrance Item 01808,Beauty,Fragrance,FitPeak,S1789,2023-01-08,5.29,WH-ME-04,True,3.01,3.52
P101809,Zenith Accessories Item 01809,Fashion,Accessories,EcoLine,S1604,2024-01-22,23.16,WH-EU-04,True,2.59,4.65
P101810,Astra Cleaning Item 01810,Home & Kitchen,Cleaning,FreshMart,S1872,2023-05-20,50.13,WH-AP-03,True,7.17,4.37
P101811,PureGlow Education Item 01811,Books,Education,UrbanWear,S1511,2024-12-16,28.18,WH-AP-03,True,4.32,3.62
P101812,PureGlow Accessories Item 01812,Fashion,Accessories,HomePro,S1764,2024-01-25,36.08,WH-NA-02,True,3.35,4.85
P101813,FreshMart Business Item 01813,Books,Business,CloudNine,S1126,2023-07-10,38.5,WH-ME-01,True,3.93,4.96
P101814,Toyverse Beverages Item 01814,Grocery,Beverages,PureGlow,S1721,2025-01-31,19.6,WH-AP-01,True,2.1,4.05
P101815,HomePro Cameras Item 01815,Electronics,Cameras,CloudNine,S1215,2023-11-01,19.83,WH-EU-04,True,4.68,2.56
P101816,Toyverse Laptops Item 01816,Electronics,Laptops,CloudNine,S1401,2025-02-26,18.43,WH-ME-02,True,0.56,2.95
P101817,FreshMart Men Clothing Item 01817,Fashion,Men Clothing,BookNest,S1345,2025-01-23,18.32,WH-AP-02,True,0.85,4.59
P101818,BookNest Pantry Item 01818,Grocery,Pantry,BookNest,S1073,2023-07-21,45.07,WH-LA-01,True,1.35,3.71
P101819,CloudNine Cycling Item 01819,Sports,Cycling,UrbanWear,S1717,2024-03-17,25.57,WH-LA-02,True,2.89,4.85
P101820,HomePro STEM Toys Item 01820,Toys,STEM Toys,FitPeak,S1770,2023-09-01,26.33,WH-LA-03,True,1.05,3.31
P101821,Toyverse Cameras Item 01821,Electronics,Cameras,Zenith,S1167,2024-02-19,12.07,WH-LA-03,True,3.31,4.98
P101822,CloudNine Bags Item 01822,Fashion,Bags,Toyverse,S1298,2024-01-02,67.16,WH-EU-01,True,2.99,4.59
P101823,CloudNine Makeup Item 01823,Beauty,Makeup,UrbanWear,S1752,2023-10-31,36.78,WH-NA-01,True,0.84,4.35
P101824,NovaTech Children Item 01824,Books,Children,Zenith,S1804,2023-09-18,34.75,WH-EU-01,True,6.71,4.75
P101825,Zenith Action Figures Item 01825,Toys,Action Figures,HomePro,S1057,2023-01-31,7.59,WH-NA-04,True,1.6,4.99
P101826,HomePro Comics Item 01826,Books,Comics,Astra,S1120,2024-01-31,18.95,WH-LA-01,True,1.89,3.12
P101827,BookNest Children Item 01827,Books,Children,HomePro,S1642,2025-02-23,26.87,WH-AP-01,True,4.17,3.57
P101828,NovaTech Skincare Item 01828,Beauty,Skincare,UrbanWear,S1406,2024-01-13,22.41,WH-AP-04,True,2.19,4.26
P101829,HomePro Yoga Item 01829,Sports,Yoga,Zenith,S1763,2024-02-07,44.52,WH-AP-01,True,0.76,4.14
P101830,Zenith Cleaning Item 01830,Home & Kitchen,Cleaning,BookNest,S1281,2024-06-24,83.12,WH-AP-03,True,2.59,4.69
P101831,NovaTech Fiction Item 01831,Books,Fiction,NovaTech,S1084,2024-08-16,8.81,WH-NA-04,True,2.5,3.36
P101832,UrbanWear Breakfast Item 01832,Grocery,Breakfast,Astra,S1600,2024-12-17,18.22,WH-LA-03,True,0.22,4.63
P101833,CloudNine Pantry Item 01833,Grocery,Pantry,CloudNine,S1096,2023-11-01,18.57,WH-LA-03,False,2.59,4.75
P101834,Toyverse Bags Item 01834,Fashion,Bags,Zenith,S1719,2024-02-09,30.4,WH-AP-02,True,4.47,3.18
P101835,HomePro Yoga Item 01835,Sports,Yoga,NovaTech,S1333,2023-10-02,20.23,WH-NA-03,True,7.36,4.19
P101836,CloudNine Bags Item 01836,Fashion,Bags,Astra,S1403,2024-08-12,17.42,WH-LA-02,True,2.68,4.41
P101837,FreshMart Snacks Item 01837,Grocery,Snacks,EcoLine,S1551,2024-03-30,53.08,WH-NA-04,True,1.77,4.01
P101838,HomePro Skincare Item 01838,Beauty,Skincare,EcoLine,S1711,2024-06-02,13.82,WH-EU-02,True,1.15,2.52
P101839,Toyverse Wearables Item 01839,Electronics,Wearables,FitPeak,S1125,2023-12-26,13.26,WH-NA-02,True,2.79,4.03
P101840,UrbanWear Accessories Item 01840,Fashion,Accessories,Zenith,S1165,2024-10-23,16.23,WH-NA-03,True,0.55,3.14
P101841,NovaTech Fitness Item 01841,Sports,Fitness,NovaTech,S1518,2025-02-05,22.12,WH-ME-02,True,3.31,3.58
P101842,HomePro Children Item 01842,Books,Children,BookNest,S1673,2023-02-01,12.99,WH-NA-01,True,4.56,3.24
P101843,Astra Haircare Item 01843,Beauty,Haircare,FreshMart,S1801,2024-07-14,66.47,WH-ME-02,True,1.86,3.77
P101844,EcoLine Beverages Item 01844,Grocery,Beverages,Toyverse,S1711,2023-01-16,28.01,WH-ME-03,True,2.85,4.16
P101845,FreshMart Children Item 01845,Books,Children,FreshMart,S1214,2023-02-22,21.39,WH-NA-04,True,3.62,4.21
P101846,Astra Laptops Item 01846,Electronics,Laptops,UrbanWear,S1145,2023-12-27,32.71,WH-ME-02,False,1.55,4.59
P101847,EcoLine Makeup Item 01847,Beauty,Makeup,FreshMart,S1221,2023-10-29,6.1,WH-LA-03,True,4.61,3.35
P101848,HomePro Business Item 01848,Books,Business,CloudNine,S1637,2024-10-29,10.71,WH-AP-02,True,1.09,3.51
P101849,PureGlow Decor Item 01849,Home & Kitchen,Decor,PureGlow,S1390,2024-05-20,16.28,WH-EU-02,True,7.92,3.73
P101850,NovaTech Action Figures Item 01850,Toys,Action Figures,PureGlow,S1692,2023-10-10,26.11,WH-AP-02,False,2.01,3.48
P101851,UrbanWear Accessories Item 01851,Fashion,Accessories,NovaTech,S1644,2025-03-27,19.58,WH-ME-01,False,7.49,2.82
P101852,EcoLine Haircare Item 01852,Beauty,Haircare,Zenith,S1663,2024-04-19,11.02,WH-LA-01,True,3.68,3.57
P101853,HomePro Bags Item 01853,Fashion,Bags,FitPeak,S1806,2023-08-23,75.17,WH-AP-02,True,4.44,4.95
P101854,EcoLine STEM Toys Item 01854,Toys,STEM Toys,UrbanWear,S1079,2023-04-27,12.37,WH-ME-01,True,3.34,3.59
P101855,NovaTech Decor Item 01855,Home & Kitchen,Decor,Zenith,S1561,2025-01-01,8.49,WH-AP-02,True,7.19,3.07
P101856,Zenith Furniture Item 01856,Home & Kitchen,Furniture,NovaTech,S1371,2023-02-13,19.1,WH-ME-03,True,1.05,4.31
P101857,UrbanWear Outdoor Item 01857,Sports,Outdoor,PureGlow,S1010,2023-01-01,7.85,WH-NA-04,True,2.46,2.92
P101858,BookNest Board Games Item 01858,Toys,Board Games,NovaTech,S1801,2023-04-05,26.48,WH-NA-04,False,8.99,4.33
P101859,CloudNine Accessories Item 01859,Fashion,Accessories,PureGlow,S1602,2023-05-28,13.04,WH-AP-04,True,5.61,4.62
P101860,FitPeak Decor Item 01860,Home & Kitchen,Decor,CloudNine,S1585,2024-11-28,20.04,WH-ME-02,True,2.9,2.8
P101861,NovaTech Yoga Item 01861,Sports,Yoga,Astra,S1174,2025-04-15,184.19,WH-ME-03,True,3.67,4.21
P101862,FitPeak Board Games Item 01862,Toys,Board Games,CloudNine,S1694,2023-11-25,50.99,WH-LA-02,True,2.88,3.15
P101863,EcoLine Action Figures Item 01863,Toys,Action Figures,HomePro,S1265,2025-03-24,81.95,WH-NA-01,True,1.65,3.97
P101864,HomePro Women Clothing Item 01864,Fashion,Women Clothing,BookNest,S1581,2023-09-08,29.2,WH-ME-01,True,0.66,4.95
P101865,CloudNine Cameras Item 01865,Electronics,Cameras,UrbanWear,S1694,2024-09-16,22.56,WH-LA-04,True,1.39,3.06
P101866,HomePro Action Figures Item 01866,Toys,Action Figures,Toyverse,S1362,2024-08-01,50.73,WH-AP-03,True,7.81,4.4
P101867,BookNest Cycling Item 01867,Sports,Cycling,FreshMart,S1735,2023-03-20,34.96,WH-EU-04,True,3.41,3.5
P101868,PureGlow Fitness Item 01868,Sports,Fitness,BookNest,S1789,2023-08-20,10.52,WH-ME-03,True,0.76,3.9
P101869,NovaTech Cookware Item 01869,Home & Kitchen,Cookware,CloudNine,S1245,2023-06-16,15.19,WH-NA-03,True,0.59,2.58
P101870,Astra Accessories Item 01870,Fashion,Accessories,NovaTech,S1761,2023-11-29,58.19,WH-ME-02,True,3.49,3.04
P101871,BookNest Snacks Item 01871,Grocery,Snacks,Zenith,S1520,2023-09-10,18.63,WH-EU-01,True,0.57,4.97
P101872,FreshMart Organic Item 01872,Grocery,Organic,Zenith,S1693,2023-06-05,28.92,WH-LA-02,True,3.28,3.89
P101873,Astra Cleaning Item 01873,Home & Kitchen,Cleaning,EcoLine,S1194,2023-11-27,58.7,WH-NA-01,True,3.19,3.93
P101874,CloudNine Puzzles Item 01874,Toys,Puzzles,FitPeak,S1250,2023-12-06,42.24,WH-LA-01,True,2.24,4.47
P101875,Toyverse Wearables Item 01875,Electronics,Wearables,HomePro,S1690,2023-05-18,30.78,WH-LA-01,True,2.48,3.65
P101876,NovaTech Makeup Item 01876,Beauty,Makeup,FitPeak,S1859,2024-06-16,36.69,WH-EU-01,True,3.22,3.86
P101877,BookNest Fiction Item 01877,Books,Fiction,Toyverse,S1388,2023-02-01,42.85,WH-EU-02,True,2.47,4.05
P101878,FitPeak Fiction Item 01878,Books,Fiction,Zenith,S1255,2024-11-25,40.1,WH-LA-02,True,1.9,4.07
P101879,PureGlow Furniture Item 01879,Home & Kitchen,Furniture,Toyverse,S1300,2024-08-05,52.8,WH-ME-01,True,4.28,2.54
P101880,CloudNine Skincare Item 01880,Beauty,Skincare,Zenith,S1582,2024-05-10,34.33,WH-AP-01,True,1.16,3.13
P101881,Zenith Haircare Item 01881,Beauty,Haircare,FreshMart,S1845,2024-05-18,70.8,WH-NA-02,True,2.0,4.77
P101882,Toyverse Breakfast Item 01882,Grocery,Breakfast,Astra,S1364,2025-01-23,11.91,WH-NA-01,True,1.24,2.75
P101883,PureGlow Pantry Item 01883,Grocery,Pantry,FitPeak,S1109,2023-07-05,61.44,WH-NA-01,True,0.2,4.86
P101884,BookNest Education Item 01884,Books,Education,FitPeak,S1009,2023-09-19,8.44,WH-NA-04,True,7.53,3.66
P101885,UrbanWear Action Figures Item 01885,Toys,Action Figures,NovaTech,S1541,2024-09-15,36.72,WH-LA-01,True,5.28,2.81
P101886,NovaTech Bags Item 01886,Fashion,Bags,Toyverse,S1007,2024-09-14,28.44,WH-EU-01,True,1.23,2.62
P101887,Toyverse Outdoor Item 01887,Sports,Outdoor,BookNest,S1383,2023-10-26,18.85,WH-ME-02,True,2.5,4.39
P101888,HomePro Comics Item 01888,Books,Comics,FreshMart,S1831,2023-02-27,21.48,WH-ME-01,True,1.22,4.76
P101889,Zenith Cleaning Item 01889,Home & Kitchen,Cleaning,Toyverse,S1165,2025-01-31,69.32,WH-EU-01,True,3.0,2.77
P101890,Astra Comics Item 01890,Books,Comics,FitPeak,S1891,2024-06-25,37.54,WH-EU-03,True,5.97,3.11
P101891,PureGlow Storage Item 01891,Home & Kitchen,Storage,Astra,S1136,2024-10-15,13.61,WH-AP-01,True,4.04,4.75
P101892,Astra Dolls Item 01892,Toys,Dolls,HomePro,S1682,2025-04-19,54.65,WH-EU-03,True,3.81,2.88
P101893,NovaTech Pantry Item 01893,Grocery,Pantry,BookNest,S1500,2023-01-30,41.64,WH-LA-02,True,0.87,4.87
P101894,FitPeak Beverages Item 01894,Grocery,Beverages,BookNest,S1513,2023-06-11,79.49,WH-AP-01,True,3.09,2.82
P101895,NovaTech Men Clothing Item 01895,Fashion,Men Clothing,Astra,S1129,2025-03-08,45.37,WH-EU-01,True,2.1,4.92
P101896,Astra Children Item 01896,Books,Children,Zenith,S1242,2023-03-27,31.52,WH-NA-02,True,2.18,2.85
P101897,EcoLine Comics Item 01897,Books,Comics,CloudNine,S1008,2023-02-09,23.35,WH-AP-02,True,6.2,3.19
P101898,PureGlow Pantry Item 01898,Grocery,Pantry,Toyverse,S1084,2024-11-06,102.95,WH-AP-02,True,0.49,2.86
P101899,HomePro Tools Item 01899,Beauty,Tools,CloudNine,S1523,2024-12-10,39.18,WH-EU-02,True,6.52,3.7
P101900,NovaTech Haircare Item 01900,Beauty,Haircare,PureGlow,S1717,2025-04-28,7.82,WH-EU-04,True,2.54,4.72
P101901,Toyverse Board Games Item 01901,Toys,Board Games,CloudNine,S1801,2023-03-15,66.24,WH-NA-04,True,0.9,4.54
P101902,EcoLine Women Clothing Item 01902,Fashion,Women Clothing,Zenith,S1649,2023-11-26,6.83,WH-EU-01,True,3.96,3.57
P101903,HomePro Skincare Item 01903,Beauty,Skincare,BookNest,S1039,2023-10-12,24.56,WH-ME-01,False,1.75,4.49
P101904,BookNest Makeup Item 01904,Beauty,Makeup,Astra,S1631,2024-07-16,15.44,WH-EU-03,True,5.63,2.69
P101905,BookNest Cookware Item 01905,Home & Kitchen,Cookware,BookNest,S1537,2023-09-03,8.26,WH-ME-02,True,0.39,3.84
P101906,FitPeak Makeup Item 01906,Beauty,Makeup,BookNest,S1490,2023-12-17,16.17,WH-NA-02,True,1.7,4.87
P101907,PureGlow STEM Toys Item 01907,Toys,STEM Toys,NovaTech,S1275,2023-01-25,14.56,WH-ME-04,True,2.39,4.34
P101908,CloudNine Cycling Item 01908,Sports,Cycling,BookNest,S1252,2024-10-25,16.31,WH-ME-03,True,1.21,3.34
P101909,Astra Laptops Item 01909,Electronics,Laptops,Astra,S1053,2024-05-05,44.1,WH-ME-03,False,2.38,3.67
P101910,Toyverse Haircare Item 01910,Beauty,Haircare,PureGlow,S1621,2024-08-21,25.22,WH-NA-04,True,3.15,4.87
P101911,PureGlow Board Games Item 01911,Toys,Board Games,Toyverse,S1372,2024-10-18,54.26,WH-ME-03,True,3.11,3.46
P101912,NovaTech Fitness Item 01912,Sports,Fitness,Zenith,S1013,2024-03-25,46.23,WH-LA-02,True,0.75,3.28
P101913,FitPeak Shoes Item 01913,Fashion,Shoes,CloudNine,S1829,2025-02-24,195.64,WH-ME-04,False,2.04,4.56
