event_id,event_time,customer_id,session_id,event_type,product_id,device_type,traffic_channel,region,quantity,user_agent_family,ingestion_time
E000012112,2026-03-15 09:13:16,C101526,SESS49939153,product_view,P108285,mobile,organic,Latin America,1,Edge,2026-03-15 09:16:16
E000012113,2026-01-06 14:49:21,C124480,SESS72503665,add_to_cart,P101159,mobile,paid_search,North America,2,Chrome,2026-01-06 14:49:21
E000012114,2026-02-03 20:42:40,C119165,SESS47898376,remove_from_cart,P108231,tablet,social,Latin America,1,Chrome,2026-02-03 20:51:40
E000012115,2025-12-29 19:36:11,C118177,SESS95962911,add_to_cart,P107275,desktop,paid_search,Middle East,1,Firefox,2025-12-29 19:38:11
E000012116,2026-01-21 16:56:12,C124444,SESS71710124,page_view,P105275,desktop,paid_search,Europe,1,Amazon_App,2026-01-21 16:58:12
E000012117,2025-10-29 18:10:16,C102620,SESS60865110,search,P107928,mobile,organic,Europe,3,Firefox,2025-10-29 18:11:16
E000012118,2025-12-12 11:18:57,C119362,SESS17087929,remove_from_cart,P108325,mobile,direct,Asia Pacific,1,Safari,2025-12-12 11:18:57
E000012119,2025-10-12 19:50:55,C121657,SESS48746646,product_view,P104208,desktop,organic,Asia Pacific,2,Edge,2025-10-12 19:53:55
E000012120,2026-01-12 12:18:59,C121711,SESS63979241,product_view,P108827,desktop,organic,North America,5,Firefox,2026-01-12 12:24:59
E000012121,2025-12-03 20:18:20,C122294,SESS69095632,page_view,P106944,desktop,paid_search,Latin America,5,Chrome,2025-12-03 20:23:20
E000012122,2026-02-24 10:34:45,C116073,SESS40339328,search,P107400,mobile,organic,Middle East,1,Firefox,2026-02-24 10:34:45
E000012123,2026-01-21 02:41:31,C121650,SESS74064047,page_view,P103051,desktop,paid_search,Latin America,1,Edge,2026-01-21 02:41:31
E000012124,2025-10-22 22:21:43,C104866,SESS11029737,page_view,P111285,tablet,paid_search,Asia Pacific,1,Firefox,2025-10-22 22:29:43
E000012125,2026-03-10 13:06:02,C106156,SESS93414051,add_to_cart,P104463,desktop,email,Latin America,1,Amazon_App,2026-03-10 13:15:02
E000012126,2025-12-09 08:02:33,C103309,SESS37725145,page_view,P110146,desktop,email,Europe,1,Firefox,2025-12-09 08:11:33
E000012127,2026-01-26 11:46:10,C100126,SESS33693560,page_view,P101892,mobile,email,Europe,4,Chrome,2026-01-26 11:47:10
E000012128,2025-11-06 11:07:53,C113849,SESS51029538,search,P101297,mobile,organic,North America,1,Amazon_App,2025-11-06 11:07:53
E000012129,2025-11-17 19:47:53,C109135,SESS67232675,page_view,P107572,desktop,email,Latin America,3,Amazon_App,2025-11-17 19:49:53
E000012130,2026-02-14 18:18:04,C124092,SESS85587474,page_view,P104726,desktop,organic,Middle East,1,Firefox,2026-02-14 18:19:04
E000012131,2026-03-13 08:56:49,C105881,SESS96991749,add_to_cart,P101807,mobile,social,Europe,1,Chrome,2026-03-13 08:57:49
E000012132,2026-01-05 14:43:17,C107226,SESS10683792,checkout_start,P102286,tablet,direct,Middle East,3,Chrome,2026-01-05 14:53:17
E000012133,2025-10-02 11:44:37,C113816,SESS84497259,search,P107634,desktop,organic,Europe,4,Amazon_App,2025-10-02 11:46:37
E000012134,2026-02-03 18:13:34,C115068,SESS80954629,product_view,P109307,desktop,organic,Europe,3,Edge,2026-02-03 18:15:34
E000012135,2025-10-23 12:44:14,C107892,SESS49425497,product_view,P111469,mobile,social,Middle East,1,Amazon_App,2025-10-23 12:50:14
E000012136,2026-03-06 12:40:57,C106382,SESS49950873,page_view,P107051,desktop,paid_search,Middle East,1,Safari,2026-03-06 12:40:57
E000012137,2026-02-27 09:03:03,C102297,SESS36236782,product_view,P110100,desktop,organic,Asia Pacific,1,Edge,2026-02-27 09:07:03
E000012138,2025-12-19 21:05:41,C124537,SESS41949691,remove_from_cart,P100782,mobile,direct,Europe,1,Chrome,2025-12-19 21:10:41
E000012139,2026-01-12 00:45:22,C108566,SESS73740515,add_to_cart,P101420,desktop,email,Latin America,1,Chrome,2026-01-12 00:46:22
E000012140,2025-11-23 06:25:46,C105391,SESS71115700,product_view,P104990,mobile,organic,Middle East,1,Chrome,2025-11-23 06:25:46
E000012141,2025-11-28 13:30:50,C105614,SESS68723428,page_view,P100633,tablet,social,Asia Pacific,1,Edge,2025-11-28 13:32:50
E000012142,2025-12-12 22:41:29,C100962,SESS11578356,page_view,P108874,mobile,social,Latin America,1,Chrome,2025-12-12 22:49:29
E000012143,2025-11-03 17:49:13,C106840,SESS99237142,remove_from_cart,P105704,desktop,direct,Middle East,1,Chrome,2025-11-03 17:59:13
E000012144,2026-02-19 06:13:54,C119677,SESS43960336,page_view,P104177,mobile,organic,Middle East,3,Edge,2026-02-19 06:14:54
E000012145,2026-01-14 06:11:27,C124455,SESS92539293,page_view,P101174,mobile,social,North America,1,Safari,2026-01-14 06:25:27
E000012146,2025-10-12 02:04:30,C112981,SESS30481115,search,P100999,mobile,organic,Europe,1,Chrome,2025-10-12 02:05:30
E000012147,2026-02-21 10:14:27,C115233,SESS44327061,page_view,P101699,desktop,direct,Asia Pacific,1,Chrome,2026-02-21 10:18:27
E000012148,2025-10-23 03:15:24,C111700,SESS20589759,search,P105115,mobile,email,North America,5,Amazon_App,2025-10-23 03:15:24
E000012149,2025-10-23 14:34:15,C107867,SESS16630993,page_view,P107186,desktop,affiliate,Europe,4,Edge,2025-10-23 14:34:15
E000012150,2026-02-23 16:58:44,C108786,SESS82507239,product_view,P110236,mobile,direct,Asia Pacific,1,Chrome,2026-02-23 16:59:44
E000012151,2026-03-11 14:57:30,C117641,SESS60002246,page_view,P100669,mobile,email,Latin America,1,Chrome,2026-03-11 15:03:30
E000012152,2026-03-08 05:38:25,C118305,SESS12311581,checkout_start,P111773,desktop,affiliate,Europe,2,Chrome,2026-03-08 05:40:25
E000012153,2025-12-19 04:21:50,C107037,SESS90765237,search,P111298,desktop,email,Latin America,1,Safari,2025-12-19 04:28:50
E000012154,2026-03-13 03:11:23,C114431,SESS78645442,product_view,P106161,desktop,organic,North America,1,Chrome,2026-03-13 03:22:23
E000012155,2025-12-23 16:58:33,C115074,SESS60458175,remove_from_cart,P104074,mobile,paid_search,North America,1,Safari,2025-12-23 17:03:33
E000012156,2025-11-08 02:15:08,C117919,SESS81773276,purchase_click,P107965,mobile,organic,Latin America,1,Safari,2025-11-08 02:16:08
E000012157,2026-01-26 08:44:10,C115313,SESS23643740,product_view,P107061,mobile,organic,Middle East,2,Edge,2026-01-26 09:01:10
E000012158,2025-12-09 19:30:47,C100445,SESS94286508,product_view,P100796,desktop,affiliate,North America,1,Safari,2025-12-09 19:35:47
E000012159,2026-03-20 16:20:19,C116177,SESS96632232,page_view,P107104,mobile,organic,Latin America,1,Safari,2026-03-20 16:20:19
E000012160,2025-11-18 22:53:13,C108530,SESS50303450,product_view,P110826,mobile,paid_search,Middle East,3,Safari,2025-11-18 22:57:13
E000012161,2025-11-06 13:03:50,C101287,SESS25258042,purchase_click,P110682,tablet,affiliate,Asia Pacific,2,Firefox,2025-11-06 13:06:50
E000012162,2026-01-16 21:41:43,C123561,SESS69586797,page_view,P104466,desktop,paid_search,Middle East,1,Chrome,2026-01-16 21:41:43
E000012163,2026-02-05 07:50:29,C114571,SESS93710263,page_view,P103886,mobile,direct,Europe,3,Firefox,2026-02-05 07:56:29
E000012164,2025-11-28 14:08:31,C101338,SESS61782684,product_view,P100504,mobile,direct,North America,3,Amazon_App,2025-11-28 14:09:31
E000012165,2026-01-23 10:21:28,C115689,SESS69755413,product_view,P100429,mobile,organic,Middle East,1,Edge,2026-01-23 10:38:28
E000012166,2025-12-14 08:24:55,C114265,SESS49465099,product_view,P103170,desktop,paid_search,Middle East,2,Edge,2025-12-14 08:24:55
E000012167,2026-03-05 03:36:42,C118185,SESS19373623,product_view,P107942,tablet,organic,North America,1,Chrome,2026-03-05 03:56:42
E000012168,2025-10-27 18:15:19,C107275,SESS20284014,page_view,P108509,desktop,organic,Europe,1,Chrome,2025-10-27 18:28:19
E000012169,2026-01-21 07:31:38,C114586,SESS97159395,add_to_cart,P107630,mobile,paid_search,Asia Pacific,3,Amazon_App,2026-01-21 07:33:38
E000012170,2026-02-02 00:45:08,C122934,SESS79940870,page_view,P106230,mobile,organic,Middle East,1,Chrome,2026-02-02 00:49:08
E000012171,2025-11-18 11:02:02,C103320,SESS46790614,search,P110341,desktop,paid_search,Asia Pacific,1,Edge,2025-11-18 11:04:02
E000012172,2026-01-13 19:27:15,C105754,SESS76206412,page_view,P102394,desktop,organic,North America,2,Safari,2026-01-13 19:27:15
E000012173,2026-01-08 22:55:54,C119717,SESS47524360,search,P100741,desktop,direct,Latin America,1,Amazon_App,2026-01-08 23:00:54
E000012174,2026-01-30 12:45:58,C117586,SESS22573159,page_view,P109712,desktop,direct,Middle East,2,Edge,2026-01-30 12:46:58
E000012175,2025-10-25 03:56:40,C120231,SESS44208676,page_view,P103778,desktop,organic,Europe,1,Safari,2025-10-25 03:57:40
E000012176,2025-11-29 19:19:53,C107459,SESS12019124,product_view,P104297,mobile,social,Europe,3,Safari,2025-11-29 19:27:53
E000012177,2025-11-02 21:33:23,C106539,SESS67781695,search,P102348,desktop,organic,Europe,1,Chrome,2025-11-02 21:33:23
E000012178,2025-10-28 23:05:24,C107820,SESS22191560,product_view,P110779,mobile,organic,Middle East,1,Chrome,2025-10-28 23:06:24
E000012179,2025-11-16 09:33:26,C111551,SESS66296956,add_to_cart,P109467,mobile,email,North America,2,Edge,2025-11-16 09:34:26
E000012180,2026-02-19 19:29:51,C105120,SESS35921644,add_to_cart,P104971,mobile,organic,Europe,2,Chrome,2026-02-19 19:32:51
E000012181,2025-12-20 12:02:50,C103468,SESS44253331,add_to_cart,P104677,mobile,organic,Latin America,1,Chrome,2025-12-20 12:02:50
E000012182,2026-03-17 01:45:37,C122648,SESS27431042,checkout_start,P101383,desktop,organic,Asia Pacific,2,Firefox,2026-03-17 01:46:37
E000012183,2025-10-04 03:42:25,C115529,SESS75963053,product_view,P106872,desktop,social,Middle East,1,Chrome,2025-10-04 03:45:25
E000012184,2026-02-09 03:11:52,C123271,SESS51745896,add_to_cart,P105869,mobile,paid_search,Middle East,1,Chrome,2026-02-09 03:21:52
E000012185,2025-11-08 14:20:56,C104111,SESS69015346,product_view,P107158,desktop,paid_search,Latin America,1,Safari,2025-11-08 14:21:56
E000012186,2025-12-04 12:01:41,C103856,SESS40652402,checkout_start,P100555,mobile,direct,Latin America,1,Safari,2025-12-04 12:02:41
E000012187,2026-03-31 18:07:31,C106149,SESS95595956,purchase_click,P107591,mobile,affiliate,Asia Pacific,3,Amazon_App,2026-03-31 18:21:31
E000012188,2025-12-13 03:06:46,C121844,SESS75555889,page_view,P106986,desktop,email,North America,2,Edge,2025-12-13 03:08:46
E000012189,2026-03-11 18:15:07,C121342,SESS48771256,product_view,P100309,mobile,social,Latin America,1,Safari,2026-03-11 18:16:07
E000012190,2026-01-07 12:48:57,C111468,SESS57012216,purchase_click,P111011,mobile,organic,Asia Pacific,3,Chrome,2026-01-07 12:49:57
E000012191,2026-03-14 06:14:48,C110775,SESS92407449,add_to_cart,P107444,mobile,email,Middle East,1,Chrome,2026-03-14 06:20:48
E000012192,2025-12-22 23:53:23,C100950,SESS40642895,page_view,P105528,mobile,affiliate,Asia Pacific,1,Chrome,2025-12-22 23:53:23
E000012193,2025-10-28 17:19:13,C111979,SESS51282984,product_view,P106431,mobile,email,Middle East,1,Firefox,2025-10-28 17:22:13
E000012194,2026-01-01 20:16:44,C117791,SESS98235937,add_to_cart,P107748,mobile,organic,Latin America,1,Amazon_App,2026-01-01 20:22:44
E000012195,2026-03-22 00:27:21,C123638,SESS75286504,page_view,P111618,mobile,social,Latin America,1,Safari,2026-03-22 00:27:21
E000012196,2026-01-04 04:03:19,C104042,SESS71393093,search,P109600,mobile,affiliate,Europe,2,Edge,2026-01-04 04:07:19
E000012197,2026-03-04 00:57:22,C103722,SESS36104913,product_view,P109059,desktop,organic,Asia Pacific,2,Amazon_App,2026-03-04 01:04:22
E000012198,2026-03-31 17:22:05,C115826,SESS15154252,product_view,P111366,mobile,affiliate,Europe,2,Chrome,2026-03-31 17:22:05
E000012199,2025-12-14 12:29:20,C117439,SESS28895872,product_view,P107286,desktop,email,Latin America,1,Chrome,2025-12-14 12:31:20
E000012200,2025-12-02 06:13:00,C109168,SESS63813697,product_view,P101951,mobile,affiliate,Europe,1,Chrome,2025-12-02 06:14:00
E000012201,2026-02-17 22:36:40,C121918,SESS48250170,product_view,P104658,mobile,organic,Asia Pacific,1,Firefox,2026-02-17 22:36:40
E000012202,2025-11-05 14:49:33,C124950,SESS91204831,page_view,P106421,mobile,affiliate,Latin America,1,Chrome,2025-11-05 14:51:33
E000012203,2025-12-25 10:55:29,C108695,SESS15267633,add_to_cart,P111150,mobile,email,Middle East,1,Amazon_App,2025-12-25 10:55:29
E000012204,2025-11-14 04:50:56,C119702,SESS31722046,purchase_click,P104222,mobile,social,Asia Pacific,3,Amazon_App,2025-11-14 04:54:56
E000012205,2026-02-13 22:35:52,C101451,SESS65010085,checkout_start,P109906,desktop,organic,North America,1,Chrome,2026-02-13 22:43:52
E000012206,2025-12-06 17:03:16,C119860,SESS38945141,search,P100792,desktop,email,Asia Pacific,1,Amazon_App,2025-12-06 17:04:16
E000012207,2025-11-02 01:38:58,C100204,SESS16990891,page_view,P105692,desktop,paid_search,Europe,1,Edge,2025-11-02 01:38:58
E000012208,2025-10-10 07:29:08,C118635,SESS13877913,checkout_start,P103698,tablet,social,North America,1,Chrome,2025-10-10 07:30:08
E000012209,2025-11-10 04:12:25,C113704,SESS46288317,page_view,P100938,mobile,social,Europe,1,Safari,2025-11-10 04:14:25
E000012210,2025-11-27 16:46:44,C122300,SESS21342884,page_view,P108796,desktop,direct,Middle East,1,Firefox,2025-11-27 16:49:44
E000012211,2025-10-01 13:11:30,C111336,SESS10059169,product_view,P104392,desktop,email,Asia Pacific,1,Edge,2025-10-01 13:15:30
E000012212,2026-03-29 22:03:41,C111626,SESS77868935,page_view,P109675,mobile,organic,Asia Pacific,2,Chrome,2026-03-29 22:06:41
E000012213,2026-01-30 02:23:13,C117564,SESS24576811,purchase_click,P106817,mobile,paid_search,Middle East,1,Safari,2026-01-30 02:25:13
E000012214,2025-10-20 15:16:48,C100941,SESS18413854,search,P108925,desktop,email,Asia Pacific,1,Amazon_App,2025-10-20 15:19:48
E000012215,2026-01-11 18:20:54,C100205,SESS10662025,product_view,P101848,desktop,paid_search,Middle East,2,Chrome,2026-01-11 18:22:54
E000012216,2025-10-02 15:38:54,C113715,SESS24553463,checkout_start,P109918,desktop,social,Middle East,2,Chrome,2025-10-02 15:44:54
E000012217,2025-12-09 10:18:06,C106631,SESS87269329,search,P106881,mobile,paid_search,Europe,1,Firefox,2025-12-09 10:23:06
E000012218,2025-12-18 02:02:58,C103209,SESS26504785,page_view,P106589,mobile,direct,Europe,1,Edge,2025-12-18 02:03:58
E000012219,2025-10-19 04:25:03,C110682,SESS61129563,page_view,P107742,tablet,direct,Asia Pacific,2,Chrome,2025-10-19 04:25:03
E000012220,2025-11-09 21:11:31,C117974,SESS39341756,search,P107990,desktop,paid_search,Middle East,1,Safari,2025-11-09 21:11:31
E000012221,2025-12-25 16:11:16,C113284,SESS74141802,product_view,P102474,desktop,organic,Middle East,1,Safari,2025-12-25 16:20:16
E000012222,2026-03-19 10:21:23,C105830,SESS53100290,search,P100035,mobile,affiliate,Europe,3,Amazon_App,2026-03-19 10:31:23
E000012223,2026-02-05 05:37:11,C102303,SESS16981686,purchase_click,P110177,desktop,paid_search,Asia Pacific,1,Edge,2026-02-05 05:51:11
E000012224,2026-02-22 13:42:23,C120160,SESS60306822,product_view,P110658,tablet,social,Europe,3,Safari,2026-02-22 13:47:23
E000012225,2026-01-25 16:03:02,C120677,SESS35138735,product_view,P103305,desktop,organic,Latin America,2,Amazon_App,2026-01-25 16:07:02
E000012226,2026-03-01 08:00:02,C104272,SESS18328881,checkout_start,P110535,desktop,organic,North America,1,Amazon_App,2026-03-01 08:01:02
E000012227,2025-12-19 20:10:04,C120577,SESS79825651,product_view,P104455,tablet,social,Middle East,1,Amazon_App,2025-12-19 20:16:04
E000012228,2026-03-23 22:28:53,C105633,SESS51755563,add_to_cart,P107961,mobile,social,Asia Pacific,1,Amazon_App,2026-03-23 22:29:53
E000012229,2025-12-31 16:55:18,C111934,SESS54811368,add_to_cart,P103855,mobile,direct,North America,1,Firefox,2025-12-31 16:59:18
E000012230,2026-02-18 19:28:25,C124885,SESS84226497,product_view,P105442,mobile,paid_search,Middle East,2,Amazon_App,2026-02-18 19:28:25
E000012231,2025-12-21 12:39:47,C108509,SESS83471535,product_view,P104470,mobile,organic,Asia Pacific,1,Edge,2025-12-21 12:42:47
E000012232,2025-12-23 19:38:43,C113888,SESS17819672,add_to_cart,P108722,mobile,affiliate,North America,2,Firefox,2025-12-23 19:42:43
E000012233,2026-01-05 05:33:34,C121422,SESS44639898,product_view,P101054,mobile,email,Latin America,1,Safari,2026-01-05 05:33:34
E000012234,2026-01-03 05:59:48,C108198,SESS60101909,page_view,P100233,mobile,affiliate,Europe,1,Amazon_App,2026-01-03 06:09:48
E000012235,2025-12-04 13:46:41,C117249,SESS60502020,checkout_start,P111605,tablet,paid_search,Middle East,1,Edge,2025-12-04 13:47:41
E000012236,2026-02-15 13:24:15,C124239,SESS74907717,search,P107999,mobile,organic,Latin America,1,Safari,2026-02-15 13:24:15
E000012237,2026-03-06 05:23:23,C115544,SESS59488685,add_to_cart,P107900,mobile,paid_search,Asia Pacific,3,Firefox,2026-03-06 05:23:23
E000012238,2026-01-20 03:40:36,C107946,SESS69034875,add_to_cart,P109044,desktop,organic,Middle East,1,Safari,2026-01-20 03:46:36
E000012239,2025-11-18 08:07:01,C104834,SESS48111750,checkout_start,P110177,mobile,email,Europe,2,Chrome,2025-11-18 08:10:01
E000012240,2025-10-26 14:23:18,C117186,SESS24787114,page_view,P101224,desktop,organic,Latin America,1,Chrome,2025-10-26 14:40:18
E000012241,2026-03-23 22:36:19,C122324,SESS45351302,add_to_cart,P100044,desktop,organic,Middle East,1,Safari,2026-03-23 22:36:19
E000012242,2025-10-05 07:01:03,C123740,SESS90209524,page_view,P103682,desktop,organic,Europe,1,Chrome,2025-10-05 07:01:03
E000012243,2025-11-25 22:50:35,C103378,SESS27813906,page_view,P108600,mobile,paid_search,Middle East,3,Chrome,2025-11-25 22:50:35
E000012244,2026-02-11 21:57:01,C108229,SESS58023508,product_view,P107265,mobile,organic,Asia Pacific,3,Chrome,2026-02-11 22:02:01
E000012245,2026-01-03 18:26:24,C101234,SESS68738164,search,P100549,tablet,paid_search,Europe,1,Edge,2026-01-03 18:26:24
E000012246,2026-02-13 03:17:43,C102122,SESS18493798,product_view,P106773,tablet,direct,Middle East,1,Edge,2026-02-13 03:20:43
E000012247,2025-11-07 20:31:40,C105341,SESS38855350,search,P107224,desktop,email,Latin America,2,Safari,2025-11-07 20:31:40
E000012248,2026-03-08 03:04:13,C114050,SESS30845056,page_view,P103496,mobile,affiliate,Latin America,1,Safari,2026-03-08 03:05:13
E000012249,2025-12-29 09:34:19,C120065,SESS98932271,remove_from_cart,P103205,desktop,email,North America,1,Firefox,2025-12-29 09:35:19
E000012250,2026-01-27 09:07:53,C104121,SESS42260988,page_view,P106687,mobile,paid_search,North America,1,Amazon_App,2026-01-27 09:12:53
E000012251,2026-03-17 15:10:35,C124715,SESS49030543,search,P104116,mobile,organic,Middle East,1,Chrome,2026-03-17 15:11:35
E000012252,2025-11-23 12:24:41,C120727,SESS67257640,purchase_click,P105913,mobile,direct,Middle East,1,Edge,2025-11-23 12:26:41
E000012253,2026-02-04 18:07:29,C101616,SESS89954177,page_view,P100689,mobile,email,Middle East,2,Edge,2026-02-04 18:08:29
E000012254,2026-03-13 09:00:02,C113693,SESS16429614,search,P109786,desktop,paid_search,Asia Pacific,1,Safari,2026-03-13 09:01:02
E000012255,2026-02-20 09:22:37,C113911,SESS65858148,product_view,P108144,mobile,affiliate,Europe,1,Safari,2026-02-20 09:23:37
E000012256,2025-12-27 00:59:02,C110494,SESS45254970,product_view,P106116,desktop,social,Asia Pacific,1,Safari,2025-12-27 01:00:02
E000012257,2026-01-24 14:11:30,C119579,SESS97633300,page_view,P105307,mobile,organic,North America,1,Chrome,2026-01-24 14:11:30
E000012258,2026-01-30 20:32:29,C102169,SESS86218514,page_view,P111563,mobile,paid_search,Middle East,1,Edge,2026-01-30 20:33:29
E000012259,2025-10-06 20:02:55,C124427,SESS17316175,page_view,P102522,mobile,paid_search,Europe,1,Chrome,2025-10-06 20:08:55
