review_id,review_time,customer_id,product_id,rating,review_title,verified_purchase,helpful_votes,sentiment_score,source_file_date,batch_loaded_at
R00001934,2026-03-19 06:30:44,C120843,P111693,4,Great value,True,2,-0.032,2026-03-19,2026-03-23 06:30:44
R00001935,2025-10-08 04:46:43,C122163,P104355,5,Excellent,True,1,0.703,2025-10-08,2025-10-13 04:46:43
R00001936,2025-10-05 09:37:18,C111589,P105567,3,Great value,False,2,-0.03,2025-10-05,2025-10-06 09:37:18
R00001937,2026-03-28 00:27:31,C107694,P100804,3,Excellent,True,1,0.384,2026-03-28,2026-04-03 00:27:31
R00001938,2025-11-07 07:15:39,C106332,P104196,3,Would buy again,False,1,0.537,2025-11-07,2025-11-10 07:15:39
R00001939,2025-12-16 03:31:24,C110996,P100872,2,Would buy again,True,2,0.515,2025-12-16,2025-12-22 03:31:24
R00001940,2025-10-13 13:51:40,C101759,P100044,4,Average item,True,1,0.876,2025-10-13,2025-10-19 13:51:40
R00001941,2025-10-08 20:11:57,C123273,P101384,4,Excellent,True,1,0.468,2025-10-08,2025-10-09 20:11:57
R00001942,2025-11-02 01:19:48,C113075,P105853,4,Fast shipping,True,4,1.0,2025-11-02,2025-11-07 01:19:48
R00001943,2026-01-24 03:15:50,C101509,P102747,4,Good quality,True,1,-0.172,2026-01-24,2026-01-25 03:15:50
R00001944,2026-03-20 20:02:00,C115805,P106866,4,Needs improvement,True,2,-0.027,2026-03-20,2026-03-24 20:02:00
R00001945,2026-02-12 16:07:52,C113364,P104836,3,Great value,True,3,0.967,2026-02-12,2026-02-15 16:07:52
R00001946,2025-11-24 03:31:38,C103655,P105644,4,Fast shipping,True,4,0.585,2025-11-24,2025-11-29 03:31:38
R00001947,2026-03-28 17:54:36,C112972,P110708,5,Excellent,True,3,0.621,2026-03-28,2026-04-02 17:54:36
R00001948,2025-11-10 05:52:18,C121681,P109267,4,Not as expected,True,4,0.051,2025-11-10,2025-11-14 05:52:18
R00001949,2026-03-07 20:55:46,C108539,P109456,5,Average item,True,2,0.276,2026-03-07,2026-03-08 20:55:46
R00001950,2025-12-13 12:13:03,C112746,P111802,1,Not as expected,True,1,0.447,2025-12-13,2025-12-17 12:13:03
R00001951,2026-02-20 15:46:42,C124399,P107070,3,Good quality,True,0,0.351,2026-02-20,2026-02-26 15:46:42
R00001952,2025-11-09 10:34:36,C123083,P100362,4,Good quality,True,1,0.049,2025-11-09,2025-11-11 10:34:36
R00001953,2025-11-19 05:16:19,C114280,P107193,1,Average item,True,3,-0.12,2025-11-19,2025-11-24 05:16:19
R00001954,2025-10-22 22:03:40,C113663,P103050,4,Would buy again,True,4,-0.201,2025-10-22,2025-10-23 22:03:40
R00001955,2025-10-21 23:01:57,C107329,P102989,5,Excellent,True,4,0.502,2025-10-21,2025-10-26 23:01:57
R00001956,2025-12-08 22:16:51,C103978,P107822,5,Needs improvement,True,4,0.824,2025-12-08,2025-12-13 22:16:51
R00001957,2025-12-02 00:43:38,C121995,P101083,1,Good quality,True,3,-0.098,2025-12-02,2025-12-06 00:43:38
R00001958,2026-03-02 14:39:21,C106938,P104532,5,Needs improvement,True,2,0.048,2026-03-02,2026-03-03 14:39:21
R00001959,2026-02-07 19:05:56,C117302,P110851,3,Good quality,True,3,0.393,2026-02-07,2026-02-09 19:05:56
R00001960,2025-12-23 22:43:29,C115176,P104204,1,Good quality,True,2,0.254,2025-12-23,2025-12-26 22:43:29
R00001961,2025-10-13 14:27:53,C108958,P108108,1,Excellent,True,3,0.785,2025-10-13,2025-10-18 14:27:53
R00001962,2026-02-06 04:31:48,C116183,P100009,4,Would buy again,True,4,0.71,2026-02-06,2026-02-07 04:31:48
R00001963,2026-03-21 10:37:36,C120863,P108224,4,Not as expected,False,1,0.452,2026-03-21,2026-03-23 10:37:36
R00001964,2026-02-24 16:21:34,C113736,P103273,1,Good quality,True,6,0.301,2026-02-24,2026-02-26 16:21:34
R00001965,2025-10-26 21:23:24,C115212,P104876,3,Needs improvement,True,4,1.0,2025-10-26,2025-11-01 21:23:24
R00001966,2026-03-11 02:12:44,C112729,P103656,4,Not as expected,False,2,0.378,2026-03-11,2026-03-16 02:12:44
R00001967,2025-11-28 20:26:29,C107167,P101669,4,Would buy again,True,4,0.255,2025-11-28,2025-11-30 20:26:29
R00001968,2025-11-10 13:46:00,C107976,P100846,4,Fast shipping,True,0,0.415,2025-11-10,2025-11-13 13:46:00
R00001969,2026-02-20 17:51:56,C124973,P108792,3,Not as expected,False,6,0.713,2026-02-20,2026-02-23 17:51:56
R00001970,2025-12-21 10:21:19,C121083,P101766,4,Excellent,False,2,1.0,2025-12-21,2025-12-22 10:21:19
R00001971,2025-11-04 11:25:12,C104682,P105359,3,Not as expected,True,2,0.264,2025-11-04,2025-11-09 11:25:12
R00001972,2026-03-14 11:47:23,C104184,P109055,5,Average item,True,6,1.0,2026-03-14,2026-03-16 11:47:23
R00001973,2025-10-29 20:12:30,C118870,P102636,3,Good quality,True,3,-0.145,2025-10-29,2025-10-30 20:12:30
R00001974,2025-12-08 13:53:43,C110541,P111880,1,Excellent,True,6,0.122,2025-12-08,2025-12-09 13:53:43
R00001975,2026-03-29 21:00:37,C123345,P106842,3,Needs improvement,True,3,0.887,2026-03-29,2026-04-01 21:00:37
R00001976,2026-02-15 11:19:49,C120312,P108904,3,Would buy again,True,2,0.53,2026-02-15,2026-02-17 11:19:49
R00001977,2026-03-06 23:55:22,C119065,P104891,1,Not as expected,True,3,0.305,2026-03-06,2026-03-08 23:55:22
R00001978,2026-03-12 17:52:48,C119355,P107234,3,Excellent,True,0,0.213,2026-03-12,2026-03-14 17:52:48
R00001979,2025-11-11 06:50:51,C113476,P106270,5,Excellent,True,1,0.322,2025-11-11,2025-11-12 06:50:51
R00001980,2025-10-28 02:31:50,C105748,P108615,5,Not as expected,True,4,0.355,2025-10-28,2025-10-29 02:31:50
R00001981,2026-03-16 06:46:31,C110154,P110810,5,Excellent,True,2,0.431,2026-03-16,2026-03-21 06:46:31
R00001982,2026-02-11 04:47:23,C122490,P103482,3,Excellent,True,2,0.677,2026-02-11,2026-02-17 04:47:23
R00001983,2025-12-05 09:24:00,C115848,P111300,4,Excellent,True,3,0.35,2025-12-05,2025-12-11 09:24:00
R00001984,2026-03-14 12:02:47,C103377,P102177,2,Excellent,False,2,0.267,2026-03-14,2026-03-19 12:02:47
R00001985,2026-03-15 00:03:20,C116282,P110944,4,Good quality,True,3,1.0,2026-03-15,2026-03-16 00:03:20
R00001986,2025-10-11 11:23:41,C101888,P100579,5,Great value,True,1,0.262,2025-10-11,2025-10-13 11:23:41
R00001987,2025-12-11 22:02:52,C120070,P100802,3,Great value,True,3,0.197,2025-12-11,2025-12-17 22:02:52
R00001988,2026-03-01 17:33:02,C107839,P100327,4,Would buy again,True,1,0.545,2026-03-01,2026-03-07 17:33:02
R00001989,2026-01-17 00:45:40,C121321,P103194,3,Needs improvement,True,1,0.333,2026-01-17,2026-01-18 00:45:40
R00001990,2025-12-13 10:49:17,C124403,P101255,3,Excellent,True,1,0.418,2025-12-13,2025-12-18 10:49:17
R00001991,2025-11-01 09:03:57,C124851,P100687,5,Great value,True,1,0.383,2025-11-01,2025-11-05 09:03:57
R00001992,2026-02-26 16:14:07,C120689,P102870,5,Not as expected,True,5,1.0,2026-02-26,2026-03-03 16:14:07
R00001993,2026-03-22 00:45:15,C107367,P109219,4,Average item,True,1,0.65,2026-03-22,2026-03-26 00:45:15
R00001994,2025-11-16 02:04:40,C107754,P110263,4,Good quality,True,2,0.114,2025-11-16,2025-11-19 02:04:40
R00001995,2025-10-26 16:53:08,C121710,P100400,3,Needs improvement,False,0,0.454,2025-10-26,2025-10-27 16:53:08
R00001996,2026-03-09 22:24:56,C124981,P100610,4,Fast shipping,True,3,0.697,2026-03-09,2026-03-12 22:24:56
R00001997,2025-10-21 14:52:58,C118783,P110493,4,Not as expected,True,4,0.462,2025-10-21,2025-10-22 14:52:58
R00001998,2025-11-14 19:48:35,C102461,P102001,4,Excellent,True,5,0.042,2025-11-14,2025-11-16 19:48:35
R00001999,2026-02-23 08:56:33,C120928,P108319,4,Not as expected,True,7,0.401,2026-02-23,2026-02-24 08:56:33
R00002000,2026-01-17 02:14:23,C120779,P104679,5,Average item,True,5,0.298,2026-01-17,2026-01-21 02:14:23
R00002001,2026-01-07 22:48:54,C102184,P108003,2,Great value,False,2,0.243,2026-01-07,2026-01-11 22:48:54
R00002002,2026-01-25 09:14:27,C115123,P106250,5,Great value,True,0,0.46,2026-01-25,2026-01-26 09:14:27
R00002003,2025-11-18 09:31:15,C108257,P101026,4,Would buy again,True,2,0.541,2025-11-18,2025-11-21 09:31:15
R00002004,2026-03-29 08:32:17,C114748,P110050,5,Would buy again,True,1,0.008,2026-03-29,2026-04-01 08:32:17
R00002005,2026-01-22 05:54:05,C113594,P106140,2,Not as expected,True,4,0.764,2026-01-22,2026-01-24 05:54:05
R00002006,2026-01-13 17:05:17,C109361,P108781,5,Fast shipping,True,2,0.498,2026-01-13,2026-01-17 17:05:17
R00002007,2026-03-24 20:55:09,C122726,P107176,4,Great value,False,1,0.715,2026-03-24,2026-03-25 20:55:09
R00002008,2026-01-07 11:17:25,C115296,P101492,5,Good quality,True,2,0.154,2026-01-07,2026-01-13 11:17:25
R00002009,2026-03-11 14:01:39,C124804,P103545,4,Excellent,False,0,0.192,2026-03-11,2026-03-15 14:01:39
R00002010,2026-01-20 11:21:36,C119746,P100171,3,Would buy again,True,4,0.049,2026-01-20,2026-01-22 11:21:36
R00002011,2025-12-22 19:20:26,C121540,P106850,1,Good quality,False,1,0.119,2025-12-22,2025-12-28 19:20:26
R00002012,2025-11-23 20:17:04,C116280,P102666,2,Not as expected,False,4,0.51,2025-11-23,2025-11-27 20:17:04
R00002013,2026-02-13 16:54:33,C111105,P108395,1,Fast shipping,True,2,0.331,2026-02-13,2026-02-18 16:54:33
R00002014,2026-03-26 15:10:25,C107815,P107845,5,Good quality,True,4,0.394,2026-03-26,2026-03-29 15:10:25
R00002015,2026-02-02 09:02:23,C123606,P101215,1,Not as expected,True,3,0.38,2026-02-02,2026-02-07 09:02:23
R00002016,2026-01-16 18:00:44,C105061,P102899,5,Excellent,True,3,1.0,2026-01-16,2026-01-17 18:00:44
R00002017,2026-02-06 01:29:39,C105535,P106690,5,Average item,True,2,1.0,2026-02-06,2026-02-08 01:29:39
R00002018,2025-10-24 19:19:42,C118958,P105627,3,Would buy again,False,2,0.57,2025-10-24,2025-10-28 19:19:42
R00002019,2025-12-12 15:45:23,C124271,P100859,5,Needs improvement,True,2,0.349,2025-12-12,2025-12-16 15:45:23
R00002020,2025-10-16 16:58:33,C111556,P104455,3,Excellent,True,2,0.802,2025-10-16,2025-10-18 16:58:33
R00002021,2025-11-23 18:38:11,C105119,P107588,4,Excellent,True,3,0.513,2025-11-23,2025-11-29 18:38:11
R00002022,2025-12-19 09:07:04,C102894,P100569,1,Needs improvement,True,0,0.917,2025-12-19,2025-12-20 09:07:04
R00002023,2025-10-13 00:44:41,C117546,P104579,3,Would buy again,True,2,0.21,2025-10-13,2025-10-14 00:44:41
R00002024,2026-01-05 12:36:20,C107555,P106670,4,Fast shipping,True,2,0.301,2026-01-05,2026-01-06 12:36:20
R00002025,2025-12-06 18:41:04,C123271,P110933,3,Fast shipping,True,2,0.62,2025-12-06,2025-12-09 18:41:04
R00002026,2025-12-21 16:10:09,C100713,P107783,5,Needs improvement,False,1,-0.062,2025-12-21,2025-12-23 16:10:09
R00002027,2026-03-22 21:49:12,C110084,P110183,4,Not as expected,True,4,0.725,2026-03-22,2026-03-28 21:49:12
R00002028,2026-03-31 16:31:12,C111511,P107695,4,Average item,True,2,0.658,2026-03-31,2026-04-05 16:31:12
R00002029,2025-12-03 00:00:22,C100091,P101467,4,Average item,True,4,0.331,2025-12-03,2025-12-09 00:00:22
R00002030,2026-01-28 11:09:28,C103120,P102782,5,Not as expected,False,4,0.352,2026-01-28,2026-02-01 11:09:28
R00002031,2026-01-09 19:39:39,C112470,P109522,3,Great value,True,5,0.509,2026-01-09,2026-01-14 19:39:39
R00002032,2026-01-11 01:34:47,C122998,P102409,2,Average item,True,8,0.667,2026-01-11,2026-01-12 01:34:47
R00002033,2026-02-04 19:25:49,C110875,P104221,4,Average item,True,4,0.275,2026-02-04,2026-02-07 19:25:49
R00002034,2025-12-19 20:08:51,C114961,P105081,5,Excellent,True,1,0.584,2025-12-19,2025-12-22 20:08:51
R00002035,2025-11-06 01:38:47,C123371,P108421,3,Fast shipping,True,4,0.052,2025-11-06,2025-11-10 01:38:47
R00002036,2025-10-20 00:23:22,C106172,P111123,4,Fast shipping,True,3,0.055,2025-10-20,2025-10-24 00:23:22
R00002037,2025-10-31 15:22:09,C117232,P102248,5,Not as expected,True,1,0.264,2025-10-31,2025-11-02 15:22:09
R00002038,2026-03-30 23:35:18,C103992,P101004,4,Excellent,True,7,0.455,2026-03-30,2026-04-05 23:35:18
R00002039,2026-02-08 03:19:48,C110835,P101859,3,Great value,True,3,0.857,2026-02-08,2026-02-14 03:19:48
R00002040,2025-12-13 12:16:00,C124001,P109201,5,Excellent,True,0,0.516,2025-12-13,2025-12-18 12:16:00
R00002041,2026-02-08 15:39:27,C117741,P107636,3,Would buy again,True,1,0.602,2026-02-08,2026-02-11 15:39:27
R00002042,2026-02-23 23:28:49,C106506,P109548,5,Excellent,True,6,0.348,2026-02-23,2026-02-24 23:28:49
R00002043,2026-02-02 06:48:09,C123203,P103035,3,Needs improvement,True,2,0.542,2026-02-02,2026-02-06 06:48:09
R00002044,2025-12-28 04:57:25,C122967,P108229,5,Would buy again,True,8,0.704,2025-12-28,2026-01-01 04:57:25
R00002045,2025-10-31 00:33:54,C116088,P104412,3,Good quality,True,3,0.416,2025-10-31,2025-11-02 00:33:54
R00002046,2026-01-09 03:32:50,C108115,P108972,5,Good quality,True,3,0.212,2026-01-09,2026-01-13 03:32:50
R00002047,2025-12-19 17:31:20,C100915,P100194,4,Would buy again,False,3,0.658,2025-12-19,2025-12-25 17:31:20
R00002048,2026-02-08 06:54:08,C121236,P111378,5,Great value,True,3,0.184,2026-02-08,2026-02-11 06:54:08
R00002049,2025-10-10 19:06:12,C104687,P104802,4,Needs improvement,True,3,0.332,2025-10-10,2025-10-16 19:06:12
R00002050,2026-01-04 05:54:46,C113336,P106802,5,Needs improvement,True,3,0.604,2026-01-04,2026-01-09 05:54:46
R00002051,2025-11-28 18:41:49,C106554,P106703,2,Would buy again,True,1,-0.18,2025-11-28,2025-11-29 18:41:49
R00002052,2026-03-04 02:55:16,C117516,P102769,5,Excellent,True,1,0.658,2026-03-04,2026-03-09 02:55:16
R00002053,2025-10-24 20:20:40,C117097,P108550,3,Good quality,True,2,0.014,2025-10-24,2025-10-29 20:20:40
R00002054,2025-10-10 18:49:23,C101886,P103469,3,Good quality,False,4,0.173,2025-10-10,2025-10-15 18:49:23
R00002055,2025-12-29 10:35:44,C113700,P105071,3,Would buy again,True,0,0.984,2025-12-29,2026-01-03 10:35:44
R00002056,2026-03-09 17:03:30,C102944,P102318,5,Not as expected,True,1,0.81,2026-03-09,2026-03-13 17:03:30
R00002057,2026-02-05 13:23:42,C101425,P100066,4,Great value,True,2,0.921,2026-02-05,2026-02-07 13:23:42
R00002058,2026-01-14 05:30:51,C110944,P106209,5,Excellent,False,3,0.847,2026-01-14,2026-01-16 05:30:51
R00002059,2025-10-05 11:08:04,C116095,P100982,5,Would buy again,True,4,0.171,2025-10-05,2025-10-10 11:08:04
R00002060,2025-12-06 04:35:55,C108572,P108219,4,Fast shipping,True,1,0.203,2025-12-06,2025-12-10 04:35:55
R00002061,2026-03-03 02:31:42,C105458,P106809,3,Needs improvement,True,4,0.541,2026-03-03,2026-03-05 02:31:42
R00002062,2026-01-26 03:03:53,C121745,P106039,4,Average item,False,2,0.493,2026-01-26,2026-01-28 03:03:53
R00002063,2026-03-28 06:57:33,C115956,P109675,4,Fast shipping,True,1,0.75,2026-03-28,2026-03-30 06:57:33
R00002064,2026-03-25 08:15:45,C120711,P110322,5,Good quality,True,3,0.701,2026-03-25,2026-03-31 08:15:45
R00002065,2025-12-18 03:12:10,C116899,P103041,5,Fast shipping,True,1,0.058,2025-12-18,2025-12-24 03:12:10
R00002066,2026-02-08 14:34:01,C119717,P107463,5,Good quality,True,3,0.762,2026-02-08,2026-02-13 14:34:01
R00002067,2026-03-13 04:32:26,C102694,P103611,3,Fast shipping,True,3,0.675,2026-03-13,2026-03-14 04:32:26
R00002068,2025-10-12 05:55:05,C122381,P100167,3,Average item,True,4,0.674,2025-10-12,2025-10-17 05:55:05
R00002069,2026-01-21 14:56:06,C101981,P104944,1,Needs improvement,True,6,1.0,2026-01-21,2026-01-24 14:56:06
R00002070,2025-10-27 14:10:33,C100235,P101851,4,Excellent,True,3,0.674,2025-10-27,2025-10-28 14:10:33
R00002071,2025-12-02 10:06:53,C121755,P102143,4,Excellent,True,0,0.154,2025-12-02,2025-12-07 10:06:53
R00002072,2026-02-21 09:50:06,C124072,P110681,3,Not as expected,True,0,-0.045,2026-02-21,2026-02-22 09:50:06
R00002073,2025-12-05 00:15:15,C116296,P110978,5,Needs improvement,True,4,0.318,2025-12-05,2025-12-09 00:15:15
R00002074,2025-11-10 21:48:03,C116358,P100420,4,Not as expected,True,3,-0.227,2025-11-10,2025-11-14 21:48:03
R00002075,2026-01-25 12:08:00,C108242,P109700,5,Not as expected,True,3,0.288,2026-01-25,2026-01-28 12:08:00
R00002076,2026-03-15 14:46:16,C115696,P102390,4,Would buy again,True,4,0.46,2026-03-15,2026-03-21 14:46:16
R00002077,2025-11-03 09:06:47,C110306,P110829,4,Needs improvement,True,5,0.841,2025-11-03,2025-11-07 09:06:47
R00002078,2025-12-27 10:00:06,C120984,P108877,5,Not as expected,True,4,0.403,2025-12-27,2025-12-29 10:00:06
R00002079,2025-10-28 03:19:58,C119429,P107599,3,Would buy again,True,4,0.558,2025-10-28,2025-11-03 03:19:58
R00002080,2025-11-08 08:16:13,C105720,P100959,5,Would buy again,True,0,0.627,2025-11-08,2025-11-13 08:16:13
R00002081,2026-01-20 08:20:07,C119629,P102591,5,Good quality,False,1,0.37,2026-01-20,2026-01-21 08:20:07
R00002082,2026-02-14 18:47:24,C111705,P110297,4,Excellent,True,0,0.693,2026-02-14,2026-02-17 18:47:24
R00002083,2026-01-18 02:24:50,C101931,P100680,4,Excellent,True,1,0.564,2026-01-18,2026-01-19 02:24:50
R00002084,2026-01-16 22:00:24,C114646,P103305,4,Excellent,True,2,-0.16,2026-01-16,2026-01-22 22:00:24
R00002085,2026-01-01 22:59:37,C115540,P109938,4,Needs improvement,True,5,0.805,2026-01-01,2026-01-06 22:59:37
R00002086,2025-12-27 00:15:16,C104688,P109857,4,Great value,True,4,0.654,2025-12-27,2025-12-31 00:15:16
R00002087,2026-01-04 19:43:41,C101445,P104878,5,Good quality,True,4,-0.124,2026-01-04,2026-01-06 19:43:41
R00002088,2026-02-10 05:14:35,C105641,P100265,2,Excellent,True,2,0.824,2026-02-10,2026-02-12 05:14:35
R00002089,2026-03-14 06:10:38,C108128,P109324,3,Needs improvement,False,2,0.548,2026-03-14,2026-03-20 06:10:38
R00002090,2025-12-03 04:23:36,C108227,P106894,5,Fast shipping,True,1,0.574,2025-12-03,2025-12-09 04:23:36
R00002091,2026-02-26 04:11:38,C108411,P102105,5,Not as expected,True,4,0.683,2026-02-26,2026-03-03 04:11:38
R00002092,2025-12-24 17:40:05,C101340,P103665,5,Not as expected,True,2,0.079,2025-12-24,2025-12-30 17:40:05
R00002093,2025-10-28 11:33:31,C107802,P104279,5,Average item,False,6,0.649,2025-10-28,2025-10-30 11:33:31
R00002094,2026-02-23 09:57:44,C120885,P104145,1,Would buy again,True,1,0.391,2026-02-23,2026-02-25 09:57:44
R00002095,2026-01-06 23:43:00,C106727,P109605,5,Good quality,True,3,0.508,2026-01-06,2026-01-12 23:43:00
R00002096,2025-12-08 16:40:46,C108256,P107159,3,Not as expected,True,7,-0.273,2025-12-08,2025-12-13 16:40:46
R00002097,2026-01-28 01:50:53,C106448,P105710,4,Not as expected,True,1,0.284,2026-01-28,2026-01-30 01:50:53
R00002098,2025-11-24 12:00:27,C116312,P108541,3,Needs improvement,True,5,0.391,2025-11-24,2025-11-28 12:00:27
R00002099,2025-10-07 07:40:53,C121297,P105044,2,Good quality,True,2,0.547,2025-10-07,2025-10-12 07:40:53
R00002100,2026-02-26 12:13:38,C117676,P100085,2,Needs improvement,True,7,0.236,2026-02-26,2026-02-27 12:13:38
R00002101,2025-12-18 23:40:43,C109231,P111390,4,Not as expected,True,1,0.64,2025-12-18,2025-12-21 23:40:43
R00002102,2025-12-11 18:24:43,C122008,P108981,3,Fast shipping,True,2,0.826,2025-12-11,2025-12-15 18:24:43
R00002103,2026-03-18 20:53:24,C102160,P101274,4,Excellent,True,5,0.078,2026-03-18,2026-03-21 20:53:24
R00002104,2025-11-12 14:49:37,C101201,P101521,2,Would buy again,True,0,0.379,2025-11-12,2025-11-16 14:49:37
R00002105,2026-03-17 01:20:12,C100462,P102926,5,Fast shipping,True,2,0.45,2026-03-17,2026-03-20 01:20:12
R00002106,2025-12-21 04:42:16,C117347,P102714,4,Good quality,True,1,0.452,2025-12-21,2025-12-26 04:42:16
R00002107,2025-12-21 04:59:31,C104623,P111791,5,Fast shipping,True,6,0.543,2025-12-21,2025-12-24 04:59:31
R00002108,2026-02-19 12:29:31,C107656,P107557,4,Excellent,True,2,0.051,2026-02-19,2026-02-24 12:29:31
R00002109,2025-10-21 22:47:34,C122835,P105111,5,Not as expected,True,4,-0.416,2025-10-21,2025-10-23 22:47:34
R00002110,2025-11-02 14:41:40,C111187,P107280,2,Excellent,True,5,0.74,2025-11-02,2025-11-05 14:41:40
R00002111,2026-01-24 21:44:57,C104803,P101082,2,Excellent,True,2,0.091,2026-01-24,2026-01-28 21:44:57
R00002112,2026-02-13 17:14:39,C114358,P109744,5,Great value,True,1,0.623,2026-02-13,2026-02-15 17:14:39
R00002113,2026-03-13 02:02:48,C112603,P102579,5,Good quality,True,0,1.0,2026-03-13,2026-03-16 02:02:48
R00002114,2025-10-23 08:56:13,C124802,P100804,4,Excellent,True,4,-0.23,2025-10-23,2025-10-25 08:56:13
R00002115,2025-12-09 16:45:24,C115264,P107970,3,Average item,True,0,0.612,2025-12-09,2025-12-10 16:45:24
R00002116,2026-01-24 00:08:35,C100618,P104843,4,Great value,True,2,-0.037,2026-01-24,2026-01-25 00:08:35
R00002117,2025-10-27 00:23:41,C112455,P110616,3,Good quality,True,1,0.228,2025-10-27,2025-10-28 00:23:41
R00002118,2026-02-05 05:48:28,C100385,P107863,4,Would buy again,True,2,0.58,2026-02-05,2026-02-10 05:48:28
R00002119,2025-10-03 22:18:43,C104668,P107852,4,Fast shipping,True,4,0.537,2025-10-03,2025-10-08 22:18:43
R00002120,2026-01-06 15:19:48,C121436,P111171,1,Good quality,True,2,0.106,2026-01-06,2026-01-08 15:19:48
R00002121,2025-11-24 01:02:16,C119439,P103144,4,Not as expected,True,2,-0.102,2025-11-24,2025-11-25 01:02:16
R00002122,2025-11-15 05:26:02,C110700,P102163,5,Excellent,True,8,0.559,2025-11-15,2025-11-17 05:26:02
R00002123,2026-03-18 12:34:44,C117597,P104854,3,Excellent,True,0,-0.163,2026-03-18,2026-03-20 12:34:44
R00002124,2026-02-27 21:09:49,C114223,P106258,5,Would buy again,False,5,0.647,2026-02-27,2026-03-01 21:09:49
R00002125,2025-12-01 10:25:07,C119210,P101856,4,Not as expected,False,2,0.825,2025-12-01,2025-12-02 10:25:07
R00002126,2025-10-17 05:32:55,C116974,P104142,5,Would buy again,True,2,0.748,2025-10-17,2025-10-21 05:32:55
R00002127,2025-11-06 14:13:46,C114457,P106023,5,Great value,True,7,0.07,2025-11-06,2025-11-11 14:13:46
R00002128,2025-10-14 06:32:23,C117266,P110879,4,Fast shipping,True,2,-0.376,2025-10-14,2025-10-16 06:32:23
R00002129,2025-12-27 03:26:54,C122021,P105445,4,Average item,False,0,1.0,2025-12-27,2026-01-01 03:26:54
R00002130,2025-10-27 17:09:47,C111116,P103020,4,Excellent,True,2,0.783,2025-10-27,2025-11-02 17:09:47
R00002131,2025-12-29 09:20:00,C104158,P108655,5,Good quality,False,2,0.635,2025-12-29,2025-12-30 09:20:00
R00002132,2025-11-10 21:20:16,C104781,P106122,4,Not as expected,True,3,0.015,2025-11-10,2025-11-11 21:20:16
R00002133,2026-02-05 10:15:14,C105674,P109091,5,Not as expected,True,5,0.373,2026-02-05,2026-02-09 10:15:14
