order_id,event_time,arrival_time,customer_id,product_id,quantity,unit_price,discount_amount,shipping_fee,payment_status,shipping_status,warehouse_id,delivery_partner,late_arrival_flag,source_system,total_amount
O00006879,2026-01-25 22:23:42,2026-01-25 22:56:49,C121242,P108254,1,8.25,0.0,0.0,paid,cancelled,WH-AP-01,DHL,False,shipping_partner,8.25
O00006880,2026-02-03 01:25:31,2026-02-03 02:16:58,C109389,P101529,2,17.06,0.0,0.0,paid,cancelled,WH-LA-04,FedEx,False,payment_gateway,34.12
O00006881,2026-02-04 20:47:41,2026-02-04 22:31:55,C104395,P100922,1,23.9,3.58,3.99,paid,delivered,WH-NA-02,DHL,False,shipping_partner,24.31
O00006882,2025-11-17 17:59:27,2025-11-17 18:31:26,C110201,P103056,1,38.13,3.81,0.0,paid,delivered,WH-AP-03,Amazon Logistics,False,payment_gateway,34.32
O00006883,2025-10-26 20:32:08,2025-10-27 20:39:29,C100523,P111750,1,5.72,0.0,0.0,paid,delayed,WH-EU-01,DHL,True,order_service,5.72
O00006884,2026-03-10 22:15:00,2026-03-10 23:00:47,C108187,P108443,1,13.06,0.0,9.99,paid,delivered,WH-ME-03,FedEx,False,shipping_partner,23.05
O00006885,2025-12-12 11:16:01,2025-12-12 11:50:11,C102135,P105145,1,51.79,0.0,9.99,paid,delivered,WH-NA-01,Local Partner,False,payment_gateway,61.78
O00006886,2026-03-07 13:59:17,2026-03-07 14:13:23,C112298,P110544,1,9.35,0.0,0.0,paid,in_transit,WH-NA-01,DHL,False,payment_gateway,9.35
O00006887,2025-12-24 00:46:49,2025-12-24 01:48:47,C122797,P101422,3,13.24,0.0,0.0,paid,delivered,WH-ME-03,FedEx,False,payment_gateway,39.72
O00006888,2026-01-21 00:57:22,2026-01-21 02:33:11,C109504,P110105,1,39.65,0.0,0.0,paid,delivered,WH-AP-02,UPS,False,payment_gateway,39.65
O00006889,2025-10-31 08:10:18,2025-10-31 09:44:08,C118551,P101121,1,27.3,0.0,0.0,paid,returned,WH-EU-01,Local Partner,False,order_service,27.3
O00006890,2025-10-02 20:48:34,2025-10-02 22:29:57,C110696,P104153,1,14.5,0.0,0.0,paid,delivered,WH-AP-01,Local Partner,False,order_service,14.5
O00006891,2025-11-01 22:35:02,2025-11-01 23:28:19,C119650,P100047,2,30.7,9.21,9.99,paid,delivered,WH-EU-02,DHL,False,order_service,62.18
O00006892,2026-03-16 22:03:04,2026-03-16 23:49:24,C109928,P110052,1,22.46,0.0,0.0,paid,delivered,WH-NA-04,Amazon Logistics,False,order_service,22.46
O00006893,2025-12-21 14:55:28,2025-12-21 15:19:13,C101945,P111488,2,5.58,0.56,0.0,paid,delivered,WH-AP-01,Local Partner,False,payment_gateway,10.6
O00006894,2025-12-09 18:16:23,2025-12-09 19:12:33,C102493,P109502,1,50.45,0.0,0.0,paid,delivered,WH-NA-02,Local Partner,False,order_service,50.45
O00006895,2026-02-03 02:55:37,2026-02-03 03:30:30,C114830,P108707,1,7.44,1.12,0.0,paid,in_transit,WH-AP-03,Local Partner,False,shipping_partner,6.32
O00006896,2026-02-23 11:29:46,2026-02-23 13:03:59,C100678,P108275,1,7.5,1.12,0.0,paid,delivered,WH-ME-02,Local Partner,False,order_service,6.38
O00006897,2026-03-23 01:39:21,2026-03-23 02:20:00,C115347,P102436,1,95.53,4.78,5.99,pending,delivered,WH-ME-01,Amazon Logistics,False,order_service,96.74
O00006898,2025-11-02 08:28:46,2025-11-02 09:43:30,C107043,P104638,2,16.25,0.0,0.0,paid,delivered,WH-LA-04,Amazon Logistics,False,order_service,32.5
O00006899,2026-03-18 07:28:43,2026-03-18 08:29:04,C119563,P110908,2,14.12,5.65,3.99,paid,delivered,WH-EU-03,UPS,False,shipping_partner,26.58
O00006900,2026-01-18 17:40:36,2026-01-20 04:01:56,C108232,P104078,1,16.43,3.29,0.0,paid,delivered,WH-LA-01,FedEx,True,order_service,13.14
O00006901,2026-03-26 23:10:36,2026-03-26 23:23:09,C109153,P111174,1,23.46,0.0,0.0,paid,delivered,WH-NA-03,Amazon Logistics,False,payment_gateway,23.46
O00006902,2025-11-05 08:08:11,2025-11-06 12:08:59,C116548,P110586,1,44.47,0.0,5.99,paid,delivered,WH-ME-02,UPS,True,order_service,50.46
O00006903,2026-01-03 04:07:29,2026-01-03 04:54:35,C122008,P100042,1,31.48,0.0,5.99,paid,delivered,WH-AP-04,DHL,False,payment_gateway,37.47
O00006904,2025-12-11 04:44:38,2025-12-11 06:03:54,C105226,P105809,1,14.18,0.0,0.0,refunded,delayed,WH-AP-02,DHL,False,shipping_partner,14.18
O00006905,2025-11-03 00:33:46,2025-11-03 14:25:15,C120871,P103133,1,39.69,0.0,0.0,paid,in_transit,WH-ME-04,UPS,True,shipping_partner,39.69
O00006906,2026-01-19 22:12:11,2026-01-21 19:02:10,C101080,P111825,1,44.97,4.5,5.99,paid,delivered,WH-NA-02,Amazon Logistics,True,order_service,46.46
O00006907,2025-10-31 04:20:08,2025-10-31 12:40:39,C113452,P106535,1,16.04,0.0,5.99,paid,delivered,WH-ME-04,Local Partner,True,order_service,22.03
O00006908,2025-10-27 09:55:46,2025-10-27 10:37:41,C102619,P103415,1,29.18,5.84,0.0,refunded,delivered,WH-ME-04,FedEx,False,payment_gateway,23.34
O00006909,2026-01-12 13:18:03,2026-01-12 14:44:00,C119547,P110148,1,34.98,5.25,3.99,paid,delivered,WH-ME-04,UPS,False,order_service,33.72
O00006910,2026-02-25 00:47:24,2026-02-25 01:13:23,C115822,P109264,1,69.77,6.98,3.99,pending,delivered,WH-ME-01,Amazon Logistics,False,shipping_partner,66.78
O00006911,2026-01-07 03:42:20,2026-01-08 06:37:14,C105963,P109344,2,39.4,3.94,0.0,paid,delivered,WH-AP-03,UPS,True,payment_gateway,74.86
O00006912,2026-03-30 06:12:04,2026-03-31 05:27:15,C112973,P103090,1,25.66,1.28,0.0,paid,delivered,WH-AP-02,Local Partner,True,shipping_partner,24.38
O00006913,2026-03-22 18:23:09,2026-03-22 20:10:01,C119812,P109421,3,32.97,14.84,3.99,paid,in_transit,WH-NA-02,DHL,False,shipping_partner,88.06
O00006914,2025-10-13 12:45:12,2025-10-13 13:25:15,C114310,P110514,1,16.17,0.81,0.0,paid,delivered,WH-LA-02,Amazon Logistics,False,shipping_partner,15.36
O00006915,2026-03-10 05:17:57,2026-03-10 13:02:21,C109383,P103412,1,81.58,0.0,3.99,paid,delivered,WH-EU-03,DHL,True,shipping_partner,85.57
O00006916,2026-02-04 05:14:39,2026-02-06 03:34:25,C123513,P107014,2,27.53,0.0,5.99,paid,delayed,WH-LA-02,Local Partner,True,shipping_partner,61.05
O00006917,2026-02-22 21:40:02,2026-02-22 21:47:14,C101188,P101255,2,44.45,0.0,0.0,paid,delivered,WH-EU-01,DHL,False,shipping_partner,88.9
O00006918,2025-10-24 14:27:56,2025-10-25 02:42:35,C114537,P103285,1,66.92,6.69,0.0,paid,delivered,WH-EU-01,UPS,True,shipping_partner,60.23
O00006919,2026-01-09 14:40:41,2026-01-10 23:02:38,C112899,P111642,1,8.18,0.0,0.0,paid,delivered,WH-NA-02,Local Partner,True,payment_gateway,8.18
O00006920,2026-03-03 00:34:55,2026-03-03 01:04:53,C121522,P105202,1,8.33,0.0,5.99,paid,delivered,WH-LA-03,UPS,False,shipping_partner,14.32
O00006921,2025-10-14 18:45:39,2025-10-14 18:56:42,C116001,P103386,1,40.93,0.0,0.0,paid,delivered,WH-AP-02,Local Partner,False,order_service,40.93
O00006922,2025-12-26 17:22:24,2025-12-28 11:08:27,C103093,P103973,1,12.2,0.61,0.0,paid,delivered,WH-EU-01,Local Partner,True,order_service,11.59
O00006923,2026-03-18 22:50:04,2026-03-19 10:55:03,C101387,P110255,1,7.69,0.0,0.0,paid,delivered,WH-ME-04,Local Partner,True,shipping_partner,7.69
O00006924,2025-12-30 19:23:34,2025-12-31 16:11:28,C109081,P105606,1,94.29,0.0,3.99,paid,in_transit,WH-EU-03,Amazon Logistics,True,payment_gateway,98.28
O00006925,2025-11-15 21:50:58,2025-11-15 22:50:24,C106754,P102384,1,4.13,0.0,3.99,paid,in_transit,WH-AP-02,FedEx,False,order_service,8.12
O00006926,2026-01-01 04:41:10,2026-01-01 05:52:08,C124968,P106639,2,27.14,0.0,3.99,paid,delivered,WH-AP-02,Amazon Logistics,False,order_service,58.27
O00006927,2026-02-25 22:15:39,2026-02-25 23:18:51,C108164,P106971,1,5.28,0.0,0.0,paid,delivered,WH-AP-01,Amazon Logistics,False,payment_gateway,5.28
O00006928,2025-12-02 23:37:27,2025-12-04 07:19:55,C106457,P111199,1,17.19,0.0,0.0,pending,delivered,WH-LA-02,UPS,True,shipping_partner,17.19
O00006929,2025-12-24 16:00:30,2025-12-24 23:06:55,C112332,P100846,1,25.43,0.0,5.99,paid,delivered,WH-NA-01,Local Partner,True,payment_gateway,31.42
O00006930,2025-12-23 05:15:31,2025-12-23 05:15:34,C102299,P106391,1,10.28,0.51,9.99,pending,in_transit,WH-AP-02,FedEx,False,order_service,19.76
O00006931,2025-12-09 20:28:02,2025-12-09 22:02:17,C118922,P111348,1,12.54,0.0,5.99,paid,delivered,WH-LA-02,Local Partner,False,order_service,18.53
O00006932,2026-01-26 15:29:53,2026-01-26 16:32:48,C114570,P102237,1,41.44,0.0,0.0,paid,delivered,WH-ME-01,DHL,False,shipping_partner,41.44
O00006933,2025-10-22 21:06:39,2025-10-22 23:05:24,C114843,P111298,1,7.3,0.73,5.99,paid,delivered,WH-ME-03,Amazon Logistics,False,order_service,12.56
O00006934,2026-02-06 16:31:19,2026-02-06 16:38:53,C112825,P102972,2,47.59,0.0,5.99,paid,cancelled,WH-AP-04,Amazon Logistics,False,shipping_partner,101.17
O00006935,2026-03-09 09:43:38,2026-03-09 10:51:28,C123799,P111329,1,58.22,5.82,0.0,paid,delivered,WH-ME-01,Amazon Logistics,False,order_service,52.4
O00006936,2025-12-11 15:58:50,2025-12-11 16:10:31,C101412,P107525,1,14.77,0.0,0.0,paid,delayed,WH-NA-04,FedEx,False,order_service,14.77
O00006937,2025-12-10 03:15:43,2025-12-10 20:26:15,C102485,P102417,3,10.6,0.0,5.99,pending,delivered,WH-AP-02,FedEx,True,order_service,37.79
O00006938,2025-11-22 10:06:36,2025-11-22 11:20:52,C109977,P108333,1,46.38,0.0,0.0,paid,delayed,WH-NA-01,UPS,False,payment_gateway,46.38
O00006939,2025-10-29 19:58:26,2025-10-29 21:24:20,C114558,P105337,1,101.9,5.1,3.99,paid,delivered,WH-NA-03,UPS,False,payment_gateway,100.79
O00006940,2025-11-26 12:40:05,2025-11-28 08:24:26,C124610,P104720,1,58.52,5.85,0.0,refunded,delivered,WH-EU-04,Amazon Logistics,True,payment_gateway,52.67
O00006941,2025-10-31 20:59:05,2025-10-31 22:45:04,C115537,P105672,3,149.88,44.96,3.99,paid,delivered,WH-AP-04,DHL,False,payment_gateway,408.67
O00006942,2025-10-15 21:16:31,2025-10-17 14:59:43,C115729,P104259,2,61.98,18.59,3.99,paid,delivered,WH-NA-04,Local Partner,True,shipping_partner,109.36
O00006943,2026-03-20 17:03:00,2026-03-20 18:13:26,C121224,P107883,1,26.31,0.0,0.0,refunded,delivered,WH-AP-04,UPS,False,payment_gateway,26.31
O00006944,2026-02-27 00:50:29,2026-02-27 02:24:50,C113865,P106739,1,56.38,2.82,3.99,paid,delivered,WH-EU-02,Local Partner,False,payment_gateway,57.55
O00006945,2026-02-05 11:28:29,2026-02-05 13:13:38,C100610,P102071,1,24.06,0.0,5.99,paid,delayed,WH-EU-02,UPS,False,order_service,30.05
O00006946,2025-12-14 11:32:50,2025-12-14 12:31:13,C124316,P110524,1,21.86,1.09,0.0,paid,delivered,WH-LA-04,FedEx,False,shipping_partner,20.77
O00006947,2025-10-05 22:42:56,2025-10-05 22:51:32,C106928,P110354,1,86.34,12.95,0.0,failed,returned,WH-NA-03,Local Partner,False,shipping_partner,73.39
O00006948,2025-12-31 18:18:05,2025-12-31 18:40:45,C104156,P110318,1,61.05,0.0,0.0,paid,in_transit,WH-NA-01,DHL,False,order_service,61.05
O00006949,2026-01-15 19:26:20,2026-01-15 21:08:36,C103421,P103253,1,30.6,0.0,0.0,paid,delivered,WH-ME-03,Local Partner,False,payment_gateway,30.6
O00006950,2025-12-02 01:46:09,2025-12-02 02:45:24,C115469,P108862,1,7.8,0.39,3.99,paid,delivered,WH-NA-04,Local Partner,False,order_service,11.4
O00006951,2026-01-10 22:23:05,2026-01-10 23:33:06,C102011,P101624,1,27.44,0.0,3.99,paid,delivered,WH-LA-04,DHL,False,payment_gateway,31.43
O00006952,2026-03-07 23:13:07,2026-03-08 00:41:22,C119229,P105072,1,11.56,0.0,3.99,paid,delivered,WH-EU-02,FedEx,False,payment_gateway,15.55
O00006953,2026-02-27 23:53:10,2026-02-28 19:51:33,C106697,P102754,1,16.18,1.62,3.99,paid,delivered,WH-LA-01,FedEx,True,shipping_partner,18.55
O00006954,2025-11-14 00:14:22,2025-11-14 01:12:40,C118180,P104632,1,182.59,9.13,0.0,paid,delivered,WH-EU-02,UPS,False,payment_gateway,173.46
O00006955,2026-01-23 05:21:32,2026-01-23 06:28:32,C117462,P100699,1,30.23,0.0,3.99,paid,delivered,WH-ME-03,DHL,False,shipping_partner,34.22
O00006956,2026-01-15 09:53:30,2026-01-15 10:27:28,C116717,P101093,1,12.24,1.84,5.99,paid,delivered,WH-AP-04,Amazon Logistics,False,shipping_partner,16.39
O00006957,2026-03-22 22:36:45,2026-03-23 00:28:05,C110819,P102343,4,11.52,6.91,0.0,paid,delivered,WH-AP-04,FedEx,False,shipping_partner,39.17
O00006958,2025-12-09 09:56:23,2025-12-10 01:57:13,C110458,P107381,1,14.07,1.41,3.99,paid,returned,WH-ME-04,Local Partner,True,order_service,16.65
O00006959,2025-11-22 12:47:51,2025-11-22 13:09:22,C104156,P100018,1,6.81,0.0,3.99,paid,delivered,WH-NA-02,UPS,False,order_service,10.8
O00006960,2025-10-31 15:23:19,2025-10-31 17:19:59,C102623,P110354,1,86.34,4.32,3.99,paid,delivered,WH-NA-01,UPS,False,order_service,86.01
O00006961,2025-12-01 06:34:39,2025-12-02 21:21:04,C106894,P106707,3,31.38,9.42,0.0,paid,delivered,WH-LA-03,Amazon Logistics,True,order_service,84.72
O00006962,2025-12-07 09:12:09,2025-12-07 10:17:03,C104716,P100809,1,31.12,0.0,5.99,paid,delivered,WH-AP-03,Local Partner,False,order_service,37.11
O00006963,2025-11-01 12:12:54,2025-11-01 13:29:01,C119200,P110997,2,25.73,5.15,5.99,paid,returned,WH-LA-03,DHL,False,shipping_partner,52.3
O00006964,2025-12-31 12:38:11,2025-12-31 13:36:54,C118516,P107922,1,14.89,0.74,9.99,paid,delivered,WH-NA-01,DHL,False,payment_gateway,24.14
O00006965,2026-02-13 14:01:50,2026-02-13 15:40:34,C108160,P110159,1,18.21,0.91,5.99,paid,delivered,WH-ME-02,FedEx,False,shipping_partner,23.29
O00006966,2026-01-17 06:06:43,2026-01-17 06:19:31,C111477,P100078,1,15.23,0.0,0.0,paid,delivered,WH-EU-03,Amazon Logistics,False,payment_gateway,15.23
O00006967,2026-01-03 21:24:28,2026-01-05 06:23:09,C107741,P101895,1,31.6,3.16,5.99,paid,delayed,WH-AP-04,UPS,True,payment_gateway,34.43
O00006968,2026-01-08 18:19:15,2026-01-08 18:55:19,C112562,P101254,1,33.89,5.08,3.99,paid,delivered,WH-EU-03,Amazon Logistics,False,payment_gateway,32.8
O00006969,2026-02-28 14:24:17,2026-02-28 15:53:24,C100334,P102767,4,62.01,49.61,3.99,paid,delivered,WH-LA-01,DHL,False,payment_gateway,202.42
O00006970,2025-10-11 00:33:23,2025-10-11 00:54:48,C124868,P103949,3,19.14,0.0,5.99,paid,in_transit,WH-ME-02,FedEx,False,shipping_partner,63.41
O00006971,2026-02-16 14:02:30,2026-02-16 15:12:57,C121387,P101698,1,39.53,0.0,5.99,paid,delivered,WH-LA-01,DHL,False,order_service,45.52
O00006972,2025-11-11 03:12:53,2025-11-11 10:15:17,C101013,P105017,1,31.63,0.0,3.99,paid,delivered,WH-ME-01,DHL,True,payment_gateway,35.62
O00006973,2026-03-15 13:55:49,2026-03-16 19:38:26,C110724,P109858,3,24.81,0.0,5.99,paid,delivered,WH-AP-03,UPS,True,order_service,80.42
O00006974,2025-10-27 05:39:04,2025-10-27 12:34:34,C111859,P103713,2,8.56,2.57,0.0,paid,returned,WH-LA-04,DHL,True,shipping_partner,14.55
O00006975,2026-03-09 03:57:25,2026-03-09 05:25:22,C118028,P105988,1,15.84,0.79,5.99,paid,delivered,WH-EU-01,Amazon Logistics,False,payment_gateway,21.04
O00006976,2025-12-09 07:44:45,2025-12-09 15:38:11,C114507,P106998,1,16.14,0.0,9.99,paid,delivered,WH-LA-03,FedEx,True,shipping_partner,26.13
O00006977,2026-01-20 17:50:46,2026-01-20 17:54:03,C101771,P109196,1,63.42,0.0,5.99,refunded,delivered,WH-NA-03,FedEx,False,order_service,69.41
O00006978,2025-10-27 18:03:08,2025-10-27 18:32:37,C103368,P102417,2,10.6,0.0,0.0,paid,in_transit,WH-ME-01,FedEx,False,shipping_partner,21.2
O00006979,2025-10-30 23:11:29,2025-10-31 00:07:39,C122128,P111648,1,43.96,0.0,0.0,paid,in_transit,WH-EU-02,UPS,False,payment_gateway,43.96
O00006980,2026-01-08 14:05:55,2026-01-08 16:02:32,C117532,P111202,1,18.36,0.0,3.99,paid,delivered,WH-NA-04,Local Partner,False,order_service,22.35
O00006981,2025-12-18 11:53:48,2025-12-20 05:44:47,C100186,P101838,3,12.6,3.78,5.99,paid,in_transit,WH-EU-01,Amazon Logistics,True,payment_gateway,40.01
O00006982,2026-03-15 14:31:43,2026-03-16 11:45:33,C121232,P110911,1,11.32,0.57,0.0,paid,delivered,WH-ME-01,Local Partner,True,shipping_partner,10.75
O00006983,2025-10-22 11:03:03,2025-10-22 18:56:58,C109704,P101216,1,22.38,3.36,0.0,paid,delivered,WH-AP-04,DHL,True,order_service,19.02
O00006984,2025-11-19 14:46:20,2025-11-21 01:50:23,C122582,P100523,2,14.63,2.93,3.99,paid,delayed,WH-ME-02,DHL,True,payment_gateway,30.32
O00006985,2025-12-26 21:28:53,2025-12-28 14:36:04,C116062,P110386,1,31.71,0.0,0.0,paid,delivered,WH-LA-03,Amazon Logistics,True,payment_gateway,31.71
O00006986,2026-01-31 19:02:27,2026-01-31 19:47:25,C111518,P100744,2,21.7,0.0,5.99,refunded,delivered,WH-NA-01,Amazon Logistics,False,payment_gateway,49.39
O00006987,2026-01-14 06:36:25,2026-01-14 07:08:06,C115089,P111360,2,21.29,0.0,3.99,paid,delivered,WH-ME-02,UPS,False,shipping_partner,46.57
O00006988,2025-10-07 01:20:43,2025-10-07 01:23:55,C103584,P106821,1,10.23,0.0,0.0,paid,delivered,WH-AP-04,UPS,False,payment_gateway,10.23
O00006989,2026-01-04 08:11:52,2026-01-04 09:32:26,C119406,P111586,1,49.8,7.47,3.99,paid,in_transit,WH-LA-03,DHL,False,order_service,46.32
O00006990,2025-12-03 13:30:00,2025-12-03 14:14:23,C109195,P100278,1,21.16,1.06,5.99,paid,delivered,WH-ME-01,Amazon Logistics,False,order_service,26.09
O00006991,2026-03-21 04:57:52,2026-03-21 06:24:18,C124004,P103679,2,38.15,11.44,0.0,paid,delivered,WH-ME-01,FedEx,False,shipping_partner,64.86
O00006992,2025-11-01 12:21:20,2025-11-01 14:08:58,C113307,P111824,1,38.4,1.92,0.0,paid,in_transit,WH-NA-04,Amazon Logistics,False,shipping_partner,36.48
O00006993,2025-10-19 12:30:55,2025-10-19 13:27:32,C118737,P103671,1,49.43,0.0,0.0,paid,delayed,WH-EU-03,DHL,False,shipping_partner,49.43
O00006994,2025-11-01 23:00:32,2025-11-01 23:49:44,C124416,P109259,1,25.57,0.0,0.0,refunded,in_transit,WH-AP-01,Local Partner,False,order_service,25.57
O00006995,2025-10-06 11:48:14,2025-10-06 12:08:39,C124308,P100587,1,34.86,0.0,0.0,paid,returned,WH-AP-01,Local Partner,False,shipping_partner,34.86
O00006996,2026-02-12 06:20:52,2026-02-12 08:12:20,C120181,P102366,3,9.22,0.0,0.0,paid,delivered,WH-EU-01,Amazon Logistics,False,order_service,27.66
O00006997,2025-12-14 02:55:57,2025-12-15 19:52:40,C105352,P106227,1,9.69,0.97,0.0,failed,delivered,WH-EU-03,Local Partner,True,order_service,8.72
O00006998,2026-01-21 23:21:19,2026-01-22 01:18:23,C101340,P102185,1,27.42,0.0,5.99,paid,delivered,WH-EU-01,DHL,False,order_service,33.41
O00006999,2025-11-14 03:56:46,2025-11-14 04:39:30,C114718,P108973,1,19.32,0.97,0.0,paid,in_transit,WH-ME-03,Local Partner,False,payment_gateway,18.35
O00007000,2026-01-24 23:33:38,2026-01-26 00:37:27,C115892,P105573,2,121.96,0.0,0.0,paid,returned,WH-ME-03,DHL,True,shipping_partner,243.92
O00007001,2026-02-07 13:17:19,2026-02-07 14:59:44,C103431,P111948,1,10.2,0.51,3.99,failed,delivered,WH-LA-04,Amazon Logistics,False,shipping_partner,13.68
O00007002,2026-03-24 01:56:44,2026-03-24 19:26:04,C119355,P109430,1,44.1,0.0,3.99,paid,delivered,WH-LA-04,Amazon Logistics,True,order_service,48.09
O00007003,2026-02-21 18:56:01,2026-02-21 20:46:17,C120062,P102983,3,11.15,1.67,5.99,paid,delivered,WH-AP-02,FedEx,False,shipping_partner,37.77
O00007004,2025-12-05 11:04:40,2025-12-05 12:58:21,C124972,P105885,1,3.74,0.37,0.0,paid,in_transit,WH-NA-03,FedEx,False,order_service,3.37
O00007005,2026-03-08 09:51:40,2026-03-08 11:25:11,C112753,P106359,1,8.03,0.0,9.99,paid,delivered,WH-AP-03,UPS,False,order_service,18.02
O00007006,2025-11-10 17:42:38,2025-11-10 18:45:28,C107923,P101075,1,20.46,2.05,0.0,paid,delivered,WH-LA-02,FedEx,False,order_service,18.41
O00007007,2026-03-01 19:04:23,2026-03-03 05:21:37,C118223,P109503,1,59.96,3.0,5.99,refunded,delivered,WH-EU-01,Amazon Logistics,True,order_service,62.95
O00007008,2026-03-14 12:33:03,2026-03-14 13:04:52,C117731,P105239,1,38.24,1.91,3.99,paid,in_transit,WH-AP-01,FedEx,False,shipping_partner,40.32
O00007009,2025-10-29 16:11:34,2025-10-29 16:55:57,C119029,P105738,1,23.05,0.0,0.0,paid,delivered,WH-ME-02,DHL,False,shipping_partner,23.05
O00007010,2025-11-29 07:40:27,2025-11-29 07:47:52,C109456,P104934,1,80.54,0.0,0.0,paid,delivered,WH-EU-04,Local Partner,False,shipping_partner,80.54
O00007011,2025-10-14 16:12:08,2025-10-14 16:17:21,C105947,P107144,1,39.18,0.0,0.0,failed,delivered,WH-NA-01,Amazon Logistics,False,shipping_partner,39.18
O00007012,2026-01-05 21:04:52,2026-01-06 13:19:01,C122346,P106875,1,18.64,2.8,0.0,paid,returned,WH-AP-01,Local Partner,True,order_service,15.84
O00007013,2025-10-01 22:41:27,2025-10-01 23:20:52,C122049,P109907,2,20.42,0.0,3.99,paid,delivered,WH-LA-03,Amazon Logistics,False,shipping_partner,44.83
O00007014,2025-11-13 10:29:35,2025-11-15 04:52:19,C110744,P107290,1,12.25,0.61,9.99,paid,delivered,WH-NA-01,DHL,True,payment_gateway,21.63
O00007015,2025-10-21 11:50:00,2025-10-21 13:19:37,C106344,P102980,2,54.58,5.46,3.99,paid,delivered,WH-NA-02,Amazon Logistics,False,shipping_partner,107.69
O00007016,2026-02-16 23:36:03,2026-02-17 10:22:01,C121685,P101663,2,6.86,0.0,0.0,paid,delivered,WH-AP-01,Local Partner,True,shipping_partner,13.72
O00007017,2025-10-19 09:55:50,2025-10-19 10:33:14,C119661,P104169,1,89.63,4.48,0.0,paid,cancelled,WH-ME-02,Amazon Logistics,False,order_service,85.15
O00007018,2026-01-07 20:55:20,2026-01-07 22:23:34,C122572,P102142,2,14.77,0.0,3.99,failed,delivered,WH-LA-03,Amazon Logistics,False,payment_gateway,33.53
O00007019,2026-01-19 06:28:58,2026-01-19 06:59:59,C112954,P102119,3,29.4,0.0,0.0,failed,delivered,WH-AP-03,FedEx,False,order_service,88.2
O00007020,2025-11-28 09:37:13,2025-11-28 11:06:25,C117283,P105739,1,44.7,0.0,9.99,paid,delivered,WH-NA-02,DHL,False,payment_gateway,54.69
O00007021,2025-12-07 19:25:15,2025-12-07 21:16:55,C121285,P111598,2,12.39,0.0,0.0,paid,delivered,WH-LA-04,Amazon Logistics,False,order_service,24.78
O00007022,2025-11-11 19:41:26,2025-11-13 14:48:20,C117576,P100942,4,15.37,9.22,0.0,paid,in_transit,WH-LA-03,DHL,True,shipping_partner,52.26
O00007023,2025-12-16 16:24:03,2025-12-16 16:28:20,C100273,P110749,1,48.56,0.0,3.99,paid,delivered,WH-AP-04,Amazon Logistics,False,payment_gateway,52.55
O00007024,2026-01-09 01:48:09,2026-01-09 02:49:00,C113155,P104700,3,81.86,12.28,3.99,paid,delivered,WH-NA-03,FedEx,False,shipping_partner,237.29
O00007025,2025-10-18 00:51:45,2025-10-18 01:18:21,C120141,P109670,1,18.09,1.81,9.99,paid,delivered,WH-AP-01,FedEx,False,shipping_partner,26.27
O00007026,2025-10-08 00:43:05,2025-10-09 11:10:01,C112911,P103399,1,64.84,3.24,5.99,paid,delivered,WH-AP-01,UPS,True,shipping_partner,67.59
O00007027,2026-01-04 23:15:36,2026-01-05 00:26:37,C109861,P102097,1,61.76,0.0,5.99,paid,delivered,WH-EU-02,Amazon Logistics,False,order_service,67.75
O00007028,2026-03-03 13:11:45,2026-03-03 14:27:49,C117807,P106169,1,15.64,0.0,3.99,paid,delivered,WH-AP-03,DHL,False,order_service,19.63
